role,participant,pl_brl_current,pl_dated_brl_current,vehicles_current,funds_current,share_current,dated_coverage_current,rank_current,pl_brl_previous,pl_dated_brl_previous,vehicles_previous,funds_previous,share_previous,dated_coverage_previous,rank_previous,delta_pl_brl,delta_share_pp,delta_rank,competencia_current,competencia_previous,history_quality
gestor,PLURAL INVESTIMENTOS GESTAO DE RECURSOS LTDA,1130214063.42,1130214063.42,14.0,14.0,0.001179104868476358,1.0,125.0,600802580.23,207068991.47,11.0,11.0,0.0007677007127132787,0.34465396501914086,144.0,529411483.19000006,0.04114041557630793,19.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CAIXA ECONOMICA FEDERAL,1129073722.6,1129073722.6,2.0,2.0,0.0011779151987880195,1.0,126.0,1176579010.71,0.0,2.0,2.0,0.0015034232122301538,0.0,96.0,-47505288.11000013,-0.03255080134421343,-30.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,PIER GESTAO DE RECURSOS FINANCEIROS LTDA,1078065040.9,1078065040.9,4.0,4.0,0.0011246999833048265,1.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078065040.9,0.11246999833048266,-127.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ASAROCK ASSET MANAGEMENT LTDA,1077942894.2,1077942894.2,10.0,10.0,0.0011245725527823265,1.0,128.0,761385380.22,0.0,5.0,5.0,0.0009728921250980637,0.0,126.0,316557513.98,0.015168042768426286,-2.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,V8 CAPITAL GESTAO DE INVESTIMENTOS LTDA,1076065967.19,1076065967.19,7.0,7.0,0.001122614433655257,1.0,129.0,989006486.3499999,415860160.92999995,6.0,6.0,0.0012637445467665754,0.42048274371259386,109.0,87059480.84000015,-0.014113011311131844,-20.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,YARDS ASSET GESTORA DE RECURSOS LTDA,1047986060.5699999,1047986060.5699999,4.0,4.0,0.0010933198463079572,1.0,130.0,125847279.27,0.0,2.0,2.0,0.00016080664292690035,0.0,275.0,922138781.3,0.09325132033810568,145.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BBS ASSET MANAGEMENT - ADMINISTRADORA DE RECURSOS LTDA,1046386092.8199999,1046386092.8199999,10.0,10.0,0.0010916506671458067,1.0,131.0,446310566.5,0.0,3.0,3.0,0.0005702920581039282,0.0,168.0,600075526.3199999,0.052135860904187856,37.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CHIMERA CAPITAL ASSET MANAGEMENT LTDA,987486336.4,987486336.4,17.0,17.0,0.0010302030247967612,1.0,132.0,356180185.95,277224952.02,14.0,14.0,0.00045512418156307604,0.7783278322475703,190.0,631306150.45,0.05750788432336851,58.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ASSET BANK ASSET MANAGEMENT LTDA,984104554.96,984104554.96,50.0,50.0,0.001026674954239967,1.0,133.0,457950950.75,0.0,28.0,28.0,0.0005851660476290071,0.0,166.0,526153604.21000004,0.04415089066109599,33.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,SAMESIDE CONSULTORIA E GESTAO LTDA,960708741.59,960708741.59,1.0,1.0,0.0010022670846696164,1.0,134.0,854029788.71,0.0,1.0,1.0,0.0010912724063535898,0.0,117.0,106678952.88,-0.008900532168397337,-17.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BRZ INVESTIMENTOS LTDA,953829196.6999999,953829196.6999999,8.0,8.0,0.0009950899443957155,1.0,135.0,1076426425.8,842274185.4399999,10.0,10.0,0.0013754490434340575,0.7824726012407415,104.0,-122597229.10000002,-0.0380359099038342,-31.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,SOMMA MULTI-FAMILY OFFICE S.A,927596262.61,927596262.61,4.0,4.0,0.0009677222259244547,1.0,136.0,172140283.07,0.0,2.0,2.0,0.0002199594714605151,0.0,248.0,755455979.54,0.07477627544639395,112.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,TERA INVESTIMENTOS LTDA,910011446.0699999,910011446.0699999,9.0,9.0,0.0009493767253112027,1.0,137.0,601222996.14,525864738.45,9.0,9.0,0.0007682379167872348,0.8746583910232666,143.0,308788449.92999995,0.01811388085239679,6.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,RCB PORTFOLIOS LTDA,855908191.85,855908191.85,4.0,4.0,0.0008929330722759727,1.0,138.0,774223126.27,0.0,4.0,4.0,0.0009892960939166466,0.0,125.0,81685065.58000004,-0.009636302164067388,-13.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,EVEREST CAPITAL GESTORA DE RECURSOS LTDA,835340672.9300001,835340672.9300001,9.0,9.0,0.0008714758435297051,1.0,139.0,421588561.43,233205239.84,7.0,7.0,0.0005387024785374179,0.5531583661781134,171.0,413752111.50000006,0.033277336499228725,32.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MULTINVEST CAPITAL ADMINISTRADORA DE RECURSOS LTDA,825125478.54,825125478.54,10.0,10.0,0.0008608187602146786,1.0,140.0,578567023.95,299165822.46000004,7.0,7.0,0.0007392882974450263,0.517080666674591,148.0,246558454.5899999,0.012153046276965226,8.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,SEVEN POUNDS ASSET MANAGEMENT LTDA,815497297.88,815497297.88,2.0,2.0,0.000850774083672234,1.0,141.0,840975669.63,0.0,2.0,2.0,0.0010745919578146977,0.0,119.0,-25478371.75,-0.022381787414246377,-22.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,INTER ASSET GESTAO DE RECURSOS LTDA,813707307.62,813707307.62,2.0,2.0,0.0008489066620054883,1.0,142.0,665556182.16,0.0,2.0,2.0,0.0008504423453031092,0.0,134.0,148151125.46000004,-0.000153568329762095,-8.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,REDITUS INVESTIMENTOS LTDA,802825634.81,802825634.81,1.0,1.0,0.0008375542697439616,1.0,143.0,1378853322.53,15228851.88,4.0,4.0,0.001761887703658195,0.01104457713606348,91.0,-576027687.72,-0.09243334339142335,-52.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,NETZ ASSET GESTAO DE RECURSOS LTDA,799399528.05,799399528.05,15.0,15.0,0.0008339799564422747,1.0,144.0,92768534.34,74215933.93,3.0,3.0,0.00011853888826995436,0.8000119270829045,302.0,706630993.7099999,0.07154410681723203,158.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,GLOBAL GESTAO E INVESTIMENTOS LTDA,786924287.71,786924287.71,16.0,16.0,0.0008209650620993431,1.0,145.0,565418954.24,5678437.18,13.0,13.0,0.0007224877995455221,0.010042884373468858,151.0,221505333.47000003,0.009847726255382105,6.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,RENTA GESTAO DE RECURSOS LTDA,761425235.27,761425235.27,8.0,8.0,0.0007943629715338101,1.0,146.0,541272339.61,0.0,7.0,7.0,0.0006916334492629927,0.0,155.0,220152895.65999997,0.010272952227081739,9.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,VILA RICA CAPITAL GESTORA DE RECURSOS LTDA,760893168.02,760893168.02,3.0,3.0,0.0007938078881163081,1.0,147.0,488703238.62,436038298.74,3.0,3.0,0.0006244610741355927,0.8922353368708682,164.0,272189929.4,0.01693468139807154,17.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,EXT CAPITAL LTDA,755975295.38,755975295.38,9.0,9.0,0.0007886772781194515,1.0,148.0,29955646.330000002,21496541.76,3.0,3.0,3.8277084343619463e-05,0.7176123500453946,397.0,726019649.05,0.0750400193775832,249.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,RB ASSET MANAGEMENT LTDA,741921689.8199999,741921689.8199999,2.0,2.0,0.0007740157416267096,1.0,149.0,1011303555.9100001,0.0,2.0,2.0,0.0012922355632100746,0.0,107.0,-269381866.09000015,-0.0518219821583365,-42.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CAIXA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,736026260.65,736026260.65,2.0,2.0,0.0007678652879550662,1.0,150.0,250306253.1,0.0,1.0,1.0,0.00031983932031033765,0.0,214.0,485720007.54999995,0.04480259676447286,64.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,IRON CAPITAL GESTAO DE RECURSOS LTDA,727816439.04,727816439.04,11.0,11.0,0.0007593003258448078,1.0,151.0,579359744.76,55585244.8,7.0,7.0,0.000740301229730681,0.09594253881588927,147.0,148456694.27999997,0.001899909611412676,-4.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,REAL INVESTOR ASSET MANAGEMENT LTDA,724701825.2,724701825.2,4.0,4.0,0.0007560509800252602,1.0,152.0,396440930.91,279219269.35,4.0,4.0,0.0005065690381885707,0.7043149371813687,178.0,328260894.29,0.024948194183668955,26.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MERCURY GESTAO DE RECURSOS LTDA,721867729.0799999,721867729.0799999,4.0,4.0,0.0007530942865625101,1.0,153.0,741616872.01,532534454.88,4.0,4.0,0.0009476320840438367,0.71807219465851,129.0,-19749142.930000067,-0.019453779748132657,-24.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,NUMBER ASSET BRASIL LTDA,721761696.38,721761696.38,11.0,11.0,0.000752983667099495,1.0,154.0,60790811.39,0.0,4.0,4.0,7.767801065810263e-05,0.0,339.0,660970884.99,0.06753056564413924,185.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,UTILITY GESTORA DE RECURSOS LTDA,721052220.33,721052220.33,13.0,13.0,0.0007522435005313222,1.0,155.0,382913440.3,181717390.94,10.0,10.0,0.0004892837193097077,0.4745651936313085,181.0,338138780.03000003,0.026295978122161452,26.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,IGUANA INVESTIMENTOS LTDA,704639817.18,704639817.18,26.0,26.0,0.0007351211295717862,1.0,156.0,544826489.83,252110700.99,18.0,18.0,0.0006961749138751113,0.4627357621114661,153.0,159813327.3499999,0.003894621569667492,-3.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MAKENA GESTORA DE RECURSOS LTDA,701255879.4300001,701255879.4300001,2.0,2.0,0.0007315908094273242,1.0,157.0,652626082.89,0.0,2.0,2.0,0.0008339203682815852,0.0,137.0,48629796.54000008,-0.0102329558854261,-20.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,VIA INVEST GESTAO DE RECURSOS LTDA,683051028.14,683051028.14,6.0,6.0,0.0007125984525980584,1.0,158.0,335938366.45,8917868.56,3.0,3.0,0.00042925934714306633,0.02654614492009,195.0,347112661.69,0.028333910545499205,37.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,EXES GESTORA DE RECURSOS LTDA,676674524.71,676674524.71,7.0,7.0,0.0007059461143539046,1.0,159.0,386639964.52,103405731.88,5.0,5.0,0.0004940454420349032,0.2674470860982377,180.0,290034560.19000006,0.02119006723190015,21.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ANTHARUS GESTORA DE RECURSOS LTDA,674354168.17,674354168.17,7.0,7.0,0.0007035253838202249,1.0,160.0,147654651.83,0.0,3.0,3.0,0.00018867192847595206,0.0,260.0,526699516.3399999,0.051485345534427296,100.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,HYPERION ASSET MANAGEMENT LTDA,657073674.07,657073674.07,8.0,8.0,0.0006854973700284561,1.0,161.0,658128946.95,449385302.62,6.0,6.0,0.0008409518837907381,0.6828225755797687,136.0,-1055272.8799999952,-0.015545451376228203,-25.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,JUGIS CAPITAL GESTAO DE RECURSOS LTDA,653986587.91,653986587.91,6.0,6.0,0.000682276742681414,1.0,162.0,216977161.97,110508601.64,3.0,3.0,0.00027725167528925323,0.5093098307520462,232.0,437009425.93999994,0.04050250673921608,70.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BDR INVESTIMENTOS LTDA,647106025.72,647106025.72,7.0,7.0,0.0006750985411011453,1.0,163.0,565494892.0,0.0,3.0,3.0,0.0007225848322054875,0.0,150.0,81611133.72000003,-0.004748629110434225,-13.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BR-CAPITAL DTVM S.A,640384800.38,640384800.38,1.0,1.0,0.000668086568965053,1.0,164.0,509313725.99,0.0,1.0,1.0,0.0006507969893995714,0.0,158.0,131071074.38999999,0.0017289579565481629,-6.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,PRISMA PRIVATE CREDIT LTDA,632995138.93,632995138.93,6.0,6.0,0.0006603772455066975,1.0,165.0,851474348.23,0.0,4.0,4.0,0.0010880070850278368,0.0,118.0,-218479209.30000007,-0.04276298395211393,-47.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,TRACK CAPITAL GESTAO DE RECURSOS LTDA,631428890.24,631428890.24,3.0,3.0,0.0006587432440237967,1.0,166.0,359260214.55,0.0,1.0,1.0,0.00045905981737624465,0.0,189.0,272168675.69,0.019968342664755202,23.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ARM CAPITAL LTDA,628542104.2099999,628542104.2099999,2.0,2.0,0.000655731581390682,1.0,167.0,609194770.6,0.0,1.0,1.0,0.0007784241861807329,0.0,142.0,19347333.609999895,-0.012269260479005093,-25.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,FRAM CAPITAL GESTAO DE ATIVOS LTDA,613975856.57,613975856.57,9.0,9.0,0.00064053522694453,1.0,168.0,428655284.45,0.0,6.0,6.0,0.0005477322804682359,0.0,169.0,185320572.12000006,0.009280294647629417,1.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BMA CAPITAL GESTAO DE RECURSOS LTDA,606376155.84,606376155.84,1.0,1.0,0.0006326067783260523,1.0,169.0,492608910.38,0.0,1.0,1.0,0.0006294517101488873,0.0,163.0,113767245.46000004,0.00031550681771649967,-6.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,SVN GESTORA DE RECURSOS LTDA,605822421.83,605822421.83,4.0,4.0,0.0006320290908877486,1.0,170.0,145244402.61,145244402.61,1.0,1.0,0.00018559213137637524,1.0,262.0,460578019.22,0.04464369595113734,92.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,SINAI ASSET BRASIL LTDA,601942087.03,601942087.03,12.0,12.0,0.0006279809005474572,1.0,171.0,100079211.46,0.0,3.0,3.0,0.0001278804127908579,0.0,296.0,501862875.57,0.05001004877565993,125.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,LUME INVESTIMENTOS LTDA,600045933.41,600045933.41,1.0,1.0,0.0006260027231056054,1.0,172.0,531555451.07,0.0,1.0,1.0,0.0006792172871109297,0.0,156.0,68490482.33999997,-0.005321456400532432,-16.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,SCORE CAPITAL GESTAO DE RECURSOS LTDA,584260288.88,584260288.88,5.0,5.0,0.0006095342230932822,1.0,173.0,502072017.35,401688221.11,6.0,6.0,0.0006415435922486111,0.8000609618320526,160.0,82188271.52999997,-0.003200936915532886,-13.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,SOMA ASSET GESTAO DE INVESTIMENTOS LTDA,584193050.9,584193050.9,9.0,9.0,0.0006094640765324399,1.0,174.0,215250119.22,10276388.56,2.0,2.0,0.0002750448739310538,0.04774161611263428,234.0,368942931.67999995,0.03344192026013861,60.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,LIFT CAPITAL GESTORA DE RECURSOS S.A,572981977.25,572981977.25,8.0,8.0,0.0005977680342078898,1.0,175.0,128240958.78,0.0,2.0,2.0,0.00016386526738409007,0.0,274.0,444741018.47,0.04339027668237998,99.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,F3 ROCK GESTAO DE RECURSOS LTDA,571118161.39,571118161.39,8.0,8.0,0.0005958235933930061,1.0,176.0,398335428.24,230411372.78,6.0,6.0,0.0005089898116644729,0.5784355506565072,177.0,172782733.14999998,0.008683378172853317,1.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,VISION BRAZIL GESTAO DE INVESTIMENTOS E PARTICIPACOES LTDA,558821416.38,558821416.38,6.0,6.0,0.0005829949157318653,1.0,177.0,1161749007.3700001,0.0,5.0,5.0,0.0014844735530437703,0.0,97.0,-602927590.9900001,-0.0901478637311905,-80.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,FIDD ADMINISTRACAO DE RECURSOS LTDA,538181710.6899999,538181710.6899999,13.0,13.0,0.0005614623775599751,1.0,178.0,285515061.75,0.0,6.0,6.0,0.00036482885328478466,0.0,207.0,252666648.93999994,0.019663352427519046,29.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BOCAINA CAPITAL GESTORA DE RECURSOS LTDA,534127907.72,534127907.72,6.0,6.0,0.0005572332151628031,1.0,179.0,453638697.15,364853295.32,5.0,5.0,0.0005796558846053179,0.8042816841072042,167.0,80489210.57000005,-0.0022422669442514792,-12.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,PARAGUACU INVESTIMENTOS LTDA,532427793.84,532427793.84,14.0,14.0,0.000555459557748909,1.0,180.0,380110864.88,296117822.79,11.0,11.0,0.00048570261094205874,0.7790301465954772,183.0,152316928.95999998,0.0069756946806850285,3.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CAPITANIA CAPITAL S.A,526888718.28,526888718.28,3.0,3.0,0.0005496808728333353,1.0,181.0,418802813.78999996,274081069.90999997,3.0,3.0,0.0005351428725719297,0.6544394184692185,172.0,108085904.49000001,0.0014538000261405618,-9.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CRD CAPITAL ADMINISTRACAO DE RECURSOS LTDA,524156044.40000004,524156044.40000004,4.0,4.0,0.0005468299889343011,1.0,182.0,542586618.62,529369174.78,3.0,3.0,0.0006933128244286167,0.9756399376866003,154.0,-18430574.21999997,-0.014648283549431563,-28.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,LESTE FINANCIAL SERVICES GESTAO DE RECURSOS LTDA,518915839.89,518915839.89,9.0,9.0,0.0005413631036339571,1.0,183.0,361014561.66,75180780.41000001,8.0,8.0,0.0004613015080264045,0.20824860932009864,187.0,157901278.22999996,0.008006159560755262,4.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,WIT GESTAO DE RECURSOS LTDA,518154809.19,518154809.19,11.0,11.0,0.0005405691522645019,1.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518154809.19,0.05405691522645019,-184.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MOBIUS CAPITAL GESTAO DE RECURSOS LTDA,514420668.05,514420668.05,8.0,8.0,0.0005366734796302147,1.0,185.0,326379815.55,195702444.35999998,7.0,7.0,0.00041704550755598113,0.5996156472795702,196.0,188040852.5,0.011962797207423352,11.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BANCO SANTANDER (BRASIL) S.A,507114261.73,507114261.73,1.0,1.0,0.0005290510127526484,1.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507114261.73,0.05290510127526484,-186.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,WISE ASSET MANAGEMENT LTDA,499089763.65,499089763.65,3.0,3.0,0.0005206793908984872,1.0,187.0,291546714.73,0.0,1.0,1.0,0.00037253605102986184,0.0,205.0,207543048.91999996,0.014814333986862537,18.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,AURUM GESTAO DE PATRIMONIO LTDA,484726303.52,484726303.52,1.0,1.0,0.0005056945961453578,1.0,188.0,421977184.51,0.0,1.0,1.0,0.0005391990579884891,0.0,170.0,62749119.00999999,-0.0033504461843131294,-18.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,PRINZ GESTORA DE RECURSOS LTDA,481490149.99,481490149.99,1.0,1.0,0.0005023184530713516,1.0,189.0,757907799.3,757907799.3,3.0,3.0,0.0009684485001226514,1.0,127.0,-276417649.30999994,-0.04661300470512998,-62.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,GHIA GESTAO DE RECURSOS LTDA,464291673.31,464291673.31,7.0,7.0,0.0004843760046095071,1.0,190.0,235537048.01000002,139012524.3,4.0,4.0,0.0003009673486396084,0.5901938802175106,224.0,228754625.29999998,0.018340865596989872,34.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,C20 QUADRANTE INVESTIMENTOS LTDA,458601892.84000003,458601892.84000003,8.0,8.0,0.00047844009559025653,1.0,191.0,470250385.97,225460174.55,5.0,5.0,0.0006008821671915265,0.4794470802717925,165.0,-11648493.129999995,-0.012244207160127,-26.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ID EXCLUSIVO GESTORA DE RECURSOS LTDA,449412717.34000003,449412717.34000003,3.0,3.0,0.0004688534146950045,1.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449412717.34000003,0.04688534146950045,-192.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,HOPE ASSET GESTAO DE RECURSOS LTDA,439412172.75,439412172.75,4.0,4.0,0.0004584202665019953,1.0,193.0,273379068.19,0.0,4.0,4.0,0.0003493215781630149,0.0,211.0,166033104.56,0.01090986883389804,18.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,SIGULER GUFF GESTORA DE INVESTIMENTOS (ASSET MANAGEMENT) BRASIL LTDA,438087547.96,438087547.96,6.0,6.0,0.0004570383410868511,1.0,194.0,315250553.57,0.0,5.0,5.0,0.0004028246259633155,0.0,199.0,122836994.38999999,0.005421371512353558,5.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,VINLAND CAPITAL MANAGEMENT CREDITO PRIVADO GESTORA DE RECURSOS LTDA,436296725.34000003,436296725.34000003,3.0,3.0,0.0004551700510538728,1.0,195.0,86482657.56,0.0,1.0,1.0,0.00011050684539459507,0.0,312.0,349814067.78000003,0.03446632056592777,117.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,KOLI CAPITAL GESTORA DE RECURSOS S.A,430455608.77,430455608.77,8.0,8.0,0.00044907625943692525,1.0,196.0,239299115.49,38527309.22,5.0,5.0,0.00030577448825702783,0.16100063362586897,219.0,191156493.27999997,0.014330177117989742,23.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
