regra,cnpj_fundo,nome_fidc,competencias_afetadas,pl_max,classificacao_atual,classificacao_potencial,motivo,evidencia,acao_sugerida
multicarteira_com_classificacao_especifica,55519337000100,BT VAREJO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",643144597.27,Outros | Recuperação | Ações judiciais | Judicial/Precatórios/NPL | Precatórios/direitos judiciais,Outros / Multicarteira,"A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 1120338 p. 40 [direitos judiciais privados]: DO, MAS NAO SE LIMITANDO A TAXA DE ESTRUTURACAO, CONFORME DEFINIDA NO APENDICE DA SUBCLASSE SUBORDINADA, E PARA VERIFICACAO DO LASTRO DOS DIREITOS CREDITORIOS; (XXIV) DESPESAS COM HONORARIOS ADVOCATICIOS E/OU PERICIAIS DECORRENTES (I) DA ANALISE DE POTENCIAIS AQUISICOES, DIRETAS OU INDIRETAS, DE DIREITOS CREDITORIOS, INCLUINDO DESPESAS DECORRENTES DA EMISSAO DE PARECER LEGAL, RELATORIO DE ACOMPANHAMENTO E/OU RELATORIO DE DILIGENCIA, (II) DA CONDUCAO DAS ACOES JUDICIAIS; (XXV) DESPESAS RELACIONADAS A ELABORACAO E ANALI | regulamento 1120338 p. 30 [agronegócio]: INTES ATIVOS: (I) IMOVEIS (OU DIREITOS REAIS RELACIONADOS), (II) PARTICIPACOES SOCIETARIAS, (III) COTAS DE FUNDOS DE INVESTIMENTO, (IV) BENS MOVEIS EM GERAL, INCLUINDO PRODUTOS OU INSUMOS AGRICOLAS, E (V) OUTROS DIREITOS DISPONIVEIS, EM DECORRENCIA, EXCLUSIVAMENTE, DOS PROCEDIMENTOS JUDICIAIS OU EXTRAJUDICIAIS ENVOLVIDOS NA RECUPERACAO D E DIREITOS CREDITORIOS INADIMPLIDOS, SEJA POR FORCA DE: (A) EXPROPRIACAO DE ATIVOS; (B) EXCUSSAO DE GARANTIAS; (C) DACAO EM PAGAMENTO; (D) CONVERSAO; (E) ADJUDICACAO OU ARREMATA | regulamento 1120338 p. 31 [crédito imobiliário]: DITORIO",revisar manualmente
multicarteira_com_classificacao_especifica,54372427000140,REDVECO CASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,"2026-03, 2026-04, 2026-05, 2026-06",622901696.14,Outros | Poder Público | Ações judiciais | Judicial/Precatórios/NPL | Precatórios/direitos judiciais,Outros / Multicarteira,"A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 1228153 p. 31 [precatórios e requisitórios contra entes públicos]: NTO MERCANTIL E PRESTACAO DE SERVICOS, CELEBRADAS ENTRE AS CEDENTES E OS DEVEDORES/SACADOS, BEM COMO AQUELES DECORRENTES DE ACOES JUDICIAIS E/OU PROCEDIMENTOS ARBITRAIS, INCLUINDO PRECATORIOS E PRE -PRECATORIOS; (II) VALORES MOBILIARIOS REPRESENTATIVOS DE CREDITO; (III) CERTIFICADOS DE RECEBIVEIS E OUTROS VALORES MOBILIARIOS REPRESENTATIVOS DE OPERACOES DE SECURITIZACAO, QUE NAO SEJAM LASTREADOS EM DIREITOS || CEDENTE/ORIGINADOR: regulamento 1228153 p. 34: CEDENTE SERA RESPONSAVEL PELA EXISTENCIA, CERTEZA, LIQUIDEZ, EXIGIBILIDADE, CONTEUDO, EXATIDAO, VERACIDADE, LEGITIMIDADE E CORRETA FORMALIZACAO DOS DIREITOS CREDITORIOS QUE COMPORAO A CARTEIRA",revisar manualmente
multicarteira_com_classificacao_especifica,10434089000158,BMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE LIMITADA,"2026-03, 2026-04, 2026-05, 2026-06",618767917.99,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","Informe Mensal Estruturado 2026-06: segmento Comercial = 96% da carteira de direitos creditórios reportada à CVM. regulamento 1216372 p. 9 [créditos inadimplidos / NPL]: 9 “NPL 15-30” SIGNIFICA O SOMATORIO DE DIREITOS CREDITORIOS VENCIDOS ENTRE 15 (QUINZE) E 30 (TRINTA) DIAS, INCLUSIVE, EM SEUS VALORES NOMINAIS NAO DEDUZIDOS DAS RESPECTIVAS PDDS, DIVIDIDO PELA CARTEIRA BRUTA (SOMA DOS DIREITOS CREDITORIOS) DO FUNDO, VERIFICADO DIARIAMENTE PELA ADMINISTRADORA. “NPL 31-60” SIGNIFICA O SOMATORI | regulamento 1216372 p. 51 [recebíveis comerciais / multissetorial]: PL); E G) OS 5 (CINCO) MAIORES SACADOS NAO PODEM ULTRAPASSAR 12% (DOZE POR CENTO) DO PL. H) NO MINIMO 80% (OITENTA POR CENTO) DA CARTEIRA DE DIREITOS CREDITORIOS REPRESENTADOS POR DUPLICATAS; I) NO MAXIMO 10% (DEZ POR CENTO) DAS OPERACOES PODEM SER DO TIPO COMISSARIA. | regulamento 1216372 p. 52 [CCB e capital de giro]: E COMERCIAIS, CUJA EXISTENCIA, VALIDADE E EXEQUIBILIDADE INDEPENDAM DE PRESTACAO FUTURA, PORTANTO, SAO CREDITOS JA PERFORMADOS, PODENDO SER REPRESENTADOS POR DUPLICATAS, CHEQUES, CEDULAS DE CREDITO BANCARIO, NOTAS PROMISSORIAS, CONTRATOS MERCANTIS DE COMPRA E VENDA DE PRODUTOS E/OU MERCADORIAS OU POR QUAISQUER",revisar manualmente
multicarteira_com_classificacao_especifica,54373367000180,REVEE CASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,"2026-03, 2026-04, 2026-05, 2026-06",618642977.43,Outros | Poder Público | Ações judiciais | Judicial/Precatórios/NPL | Precatórios/direitos judiciais,Outros / Multicarteira,"A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 1227188 p. 29 [precatórios e requisitórios contra entes públicos]: NTO MERCANTIL E PRESTACAO DE SERVICOS, CELEBRADAS ENTRE AS CEDENTES E OS DEVEDORES/SACADOS, BEM COMO AQUELES DECORRENTES DE ACOES JUDICIAIS E/OU PROCEDIMENTOS ARBITRAIS, INCLUINDO PRECATORIOS E PRE -PRECATORIOS; (II) VALORES MOBILIARIOS REPRESENTATIVOS DE CREDITO; (III) CERTIFICADOS DE RECEBIVEIS E OUTROS VALORES MOBILIARIOS R EPRESENTATIVOS DE OPERACOES DE SECURITIZACAO, QUE NAO SEJAM LASTREADOS EM DIREITOS CREDITORIOS NAO-PADRONIZADOS; E (IV) POR EQUIPARACAO, COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CR | regulamento 1227188 p. 44 [recebíveis comerciais / multissetorial]: DE DIREITOS CREDITORIOS EMITIDOS EM CARACTERES DE COMPUTADOR: A CLASSE PODE ADQUIRIR DIREITOS CREDITORIOS FORMALIZADOS ATRAVES DE CARACTERES EMITIDOS EM COMPUTADOR, DENTRE ELES A DUPLICATA DIGITAL. ESSA E UMA MODALIDADE RECENTE DE TITULO CAMBIARIO QUE SE CARACTERIZA PELA EMISSAO EM MEIO MAGNETICO, OU SEJA, NAO HA A EMISSAO DA DUPLICATA EM PAPEL. NAO EXISTE UM ENTENDIMENTO UNIFORME DA DOUTRINA COMO DA JURISPRUDENCIA BRASILEIRA QUANTO A POSSIBILIDADE DO ENDOSSO VIRTUAL, ISTO PORQUE A DUPLICATA POSSUI REGR || CEDENTE/ORIGINADOR: regulam",revisar manualmente
multicarteira_com_classificacao_especifica,20403406000122,SG II A FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,"2026-03, 2026-04, 2026-05, 2026-06",602831113.43,Outros | Poder Público | Ações judiciais | Judicial/Precatórios/NPL | Precatórios/direitos judiciais,Outros / Multicarteira,"A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 687049 p. 9 [classificação ANBIMA declarada no regulamento]: DATA DA PRIMEIRA INTEGRALIZACAO DAS COTAS. CLASSE DE INVESTIMENTO EM COTAS NAO. CLASSIFICACAO ANBIMA TIPO “PODER PUBLICO” FOCO DE ATUACAO “OUTROS” A CLASSE DE COTAS PODE INVESTIR EM CARTEIRA DE DIREITOS CREDITORIOS DIVERSIFICADA, COM NATUREZA E CARACTERISTICAS DISTINTAS. DESTA FORMA, O DESEMPENHO DA CARTEIRA PODE APRESENTAR COMPORTAMENTO DISTINTO AO LONGO DA EXISTENCIA DA CLASSE DE COTAS. OBJETIVO || regulamento 687049 p. 12 [precatórios e requisitórios contra entes públicos]: S, AUTARQUIAS E FUNDACOES) COM SENTENCA TRANSITADA EM JULGADO OU NAO, PR OLATADAS OU QUE SERAO PROLATADAS NO CURSO DE ACOES JUDICIAIS CONTRA OS ENTES FEDERATIVOS, REPRESENTADO POR PRECATORIOS EMITIDOS OU QUE SERAO EMITIDOS EM VIRTUDE DE EXECUCAO DAS SENTENCAS RESPECTIVAS, QUE PODERAO PREVER, CONFORME SUA ORIGEM E NATUREZA, INCIDENCIA DE JUROS E CORRECAO MONETARIA; (II) ENTES PRIVADOS CUJA SENTENCA TRANSITADA EM JULGADO OU NAO, GERE OU POSSA GERAR O PAGAMENTO DOS RESPECTIVOS CREDITOS; E (III) DIREITOS RELAT",revisar manualmente
multicarteira_com_classificacao_especifica,53174018000176,MARSSANI FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - MULTIESTRATÉGIA,"2024-02, 2024-03, 2024-04, 2024-05",601987314.38,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 583351 p. 34 [recebíveis comerciais / multissetorial]: OS OU NA PRESTACAO DE SERVICOS, CUJA EXISTENCIA, VALIDADE E EXEQUIBILIDADE QUE INDEPENDAM DE PRESTACAO FUTURA, PORTANTO, SAO CREDITOS JA PERFORMADOS, PODENDO SER REPRESENTADOS POR DUPLICATAS, CHEQUES OU POR QUAISQUER OUTROS TITULOS DE CREDITO OU INSTRUMENTOS CONTRATUAIS DOCUSIGN ENVELOPE ID: 1F86FF15-80DF-40F7-91D1-BD2E5C93A5A4 | regulamento 583351 p. 34 [precatórios e requisitórios contra entes públicos]: NCLUSIVE AUTARQUIAS (OS “ENTES PUBLICOS”), CONSTITUIDOS POR DECISOES E SENTENCAS PROLATADAS NO CURSO DE ACOES JUDICIAIS CONTRA ENTES PUBLICOS, ASSIM COMO CREDITOS JA REFLETIDOS EM PRECATORIOS EMITIDOS CONTRA TAIS ENTES. OS DIREITOS CREDITORIOS TEM ORIGEM NA VENDA DE PRODUTOS OU NA PRESTACAO DE SERVICOS, CUJA EXISTENCIA, VALIDADE E EXEQUIBILIDADE QUE INDEPENDAM DE PRESTACAO FUTURA, PORTANTO, SAO CREDITOS JA PERFORMADOS, PODENDO SER REPRESENTADOS POR DUPLICATAS, CHEQUES OU POR QUAISQUER OUTROS TITULOS DE CRE || CEDENTE/ORIGINADOR: regulamento 583351 p. 49: CEDENTE SERA ATRIBUIDA SOMENTE AS COTAS SUBORDINADAS, RAZAO PELA QUAL ESTAS COTAS PODERAO APRESENTAR VALORES DIFERENTES DAS COTAS SENIORES",revisar manualmente
multicarteira_com_classificacao_especifica,42358012000132,LONDRES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,"2026-03, 2026-04, 2026-05, 2026-06",588174812.91,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 914309 p. 59 [recebíveis comerciais / multissetorial]: DE DIREITOS CREDITORIOS EMITIDOS E M CARACTERES DE COMPUTADOR: O FUNDO PODE ADQUIRIR DIREITOS CREDITORIOS FORMALIZADOS ATRAVES DE CARACTERES EMITIDOS EM COMPUTADOR, DENTRE ELES A DUPLICATA DIGITAL. ESSA E UMA MODALIDADE RECENTE DE TITULO CAMBIARIO QUE SE CARACTERIZA PELA EMISSAO EM MEIO MAG NETICO, OU SEJA, NAO HA A EMISSAO DA DUPLICATA EM PAPEL. NAO EXISTE UM ENTENDIMENTO UNIFORME DA DOUTRINA, BEM COMO DA JURISPRUDENCIA BRASILEIRA QUANTO A POSSIBILIDADE DO ENDOSSO VIRTUAL, ISTO PORQUE A DUPLICATA POSSU | regulamento 914309 p. 36 [créditos inadimplidos / NPL]: IREITOS CREDITORIOS TEM ORIGEM NA VENDA DE PRODUTOS OU NA PRESTACAO DE SERVICOS, CUJA EXISTENCIA, VALIDADE E EXEQUIBILIDADE DEPENDAM DE PRESTACAO FUTURA, TAIS COMO: I. QUE ESTEJAM VENCIDOS E PENDENTES DE PAGAMENTO QUANDO DA SUA CESSAO PARA O FUNDO; II. DECORRENTES DE RECEITAS PUBLICAS ORIGINARIAS OU DERIVADAS DA UNIAO, DOS ESTADOS, DO DISTRITO FEDERAL E DOS MUNICIPIOS, BEM COMO DE SUAS AUTARQUIAS E FUNDACOES; III. QUE RESULTEM DE ACOES JUDICIAIS OU PROCEDIMENTOS ARBITRAIS EM CURSO, CONSTITUAM SEU OBJETO DE LITIGIO, OU TENHAM SIDO JUDICIA | regulamento 914309 p",revisar manualmente
multicarteira_com_classificacao_especifica,51660739000160,RUNEARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,"2026-02, 2026-03, 2026-04, 2026-05",568924008.66,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 873447 p. 43 [recebíveis comerciais / multissetorial]: UI REGRAS PROPRIAS SEGUNDO A LEI UNIFORME DE GENEBRA QUE LIMITARIAM A POSSIBILIDADE DE TAIS TITULOS SEREM ENDOSSADOS ELETRONICAMENTE. ALEM DISSO, PARA PROMOVER ACAO DE EXECUCAO DA DUPLICATA VIRTUAL, O FUNDO DEVERA APRESENTAR EM JUIZO O INSTRUMENTO DO PROTESTO POR INDICACAO, NESSE SENTIDO SERA NECESSARIO PROVAR A LIQUIDEZ DA DIVIDA REPRESENTADA NO TITULO DE CREDITO, JA QUE NAO SE APRESENTA A CARTULA, UMA VEZ QUE A COBRANCA E O PAGAMENTO PELO ACEITANTE, NO CASO DA DUPLICATA DIGITAL, SAO FEITOS POR BOLETO B || CEDENTE/ORIGINADOR: regulamento 873447 p. 28: CEDENTES E OS DEVEDORES/SACADOS, DEVIDAMENTE IDENTIFICADOS PELO CPF OU CNPJ, REPRESENTADOS POR DOCUMENTOS COMPROBATORIOS, OBSERVADO O D",revisar manualmente
multicarteira_com_classificacao_especifica,36953080000147,ENDURANCE INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",550804156.07,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 578476 p. 43 [recebíveis comerciais / multissetorial]: DITORIOS NOS SEGMENTOS INDUSTRIAL, COMERCIAL, DO AGRONEGOCIO, FINANCEIRO E DE PRESTACAO DE SERVICOS REPRESENTADOS POR (A) TITULOS DE CREDITO, TAIS COMO MAS NAO MAS LIMITADAMENTE A DUPLICATAS, NOTAS",revisar manualmente
aprovado_sem_evidencia_suficiente,62837773000184,JACARANDÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ECO INVEST BRASIL DE RESP LIMITADA,"2026-03, 2026-04, 2026-05, 2026-06",548942005.71,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial",em revisão até haver leitura documental,"Decisão aprovada com evidência de 114 caracteres, abaixo do mínimo de 120.",Informe Mensal Estruturado 2026-06: segmento Comercial = 100% da carteira de direitos creditórios reportada à CVM.,revisar manualmente
multicarteira_com_classificacao_especifica,50440392000188,PLATINUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",529145471.21,Outros | Poder Público | Ações judiciais | Judicial/Precatórios/NPL | Precatórios/direitos judiciais,Outros / Multicarteira,"A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 1166898 p. 18 [precatórios e requisitórios contra entes públicos]: PARA ATUAR NA DEFESA DOS INTERESSES REFERENTES AOS PRECATORIOS, INCLUINDO REPRESENTACAO JUDICIAL E MONITORAMENTO DE TAIS DIREITOS CREDITORIOS; E B. PREVIAMENTE A CADA AQUISICAO DE PRECATORIOS, POSSUIR O OFICIO REQUISITORIO E A CERTIDAO DE REMESSA DO PRECATORIO AO TRIBUNAL REGIONAL FEDERAL, OU O COMPROVANTE DE CONSULTA DO PRECATORIO NA PAGINA ELETRONICA DO TRIBUNAL. (XI) INFORMAR A ADMINISTRADORA DE IMEDIATO, CASO OCORRA QUALQUER ALTERACAO EM PRESTADOR DE SERVICO POR ELE CONTRATADO. | regulamento 1166898 p. 61 [recebíveis comerciais / multissetorial]: DE DIREITOS CREDITORIOS EMITIDOS EM CARACTERES DE COMPUTADOR - O FUNDO PODE ADQUIRIR DIREITOS CREDITORIOS FORMALIZADOS ATRAVES DE CARACTERES EMITIDOS EM COMPUTADOR, DENTRE ELES A DUPLICATA DIGITAL. ESSA E UMA MODALIDADE RECENTE DE TITULO CAMBIARIO QUE SE CARACTERIZA PELA EMISSAO EM MEIO MAGNETICO, OU SEJA, NAO HA A EMISSAO DA DUPLICATA EM PAPEL. NAO EXISTE UM ENTENDIMENTO UNIFORME DA DOUTRINA COMO DA JURISPRUDENCIA BRASILEIRA QUANTO A POSSIBILIDADE DO ENDOSSO VIRTUAL, ISTO PORQUE A DUPLICA TA POSSUI REG || CEDENTE/ORIGINADOR: regulamento 1166898 p. 36: CEDEN",revisar manualmente
multicarteira_com_classificacao_especifica,23104485000169,CVPAR I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,"2026-03, 2026-04, 2026-05, 2026-06",518028566.05,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 937829 p. 63 [recebíveis comerciais / multissetorial]: OBTENCAO PELA CLASSE DE UMA REMUNERACAO CORRESPONDENTE A, NO MINIMO, 100% (CEM POR CENTO) DA VARIACAO DO CDI; E D) A CARTEIRA DE DIREITOS DE CREDITORIOS REPRESENTADA POR CHEQUES, DUPLICATAS E CONTRATOS DEVERA TER PRAZO MEDIO DE VENCIMENTO DE, NO MAXIMO, DE 150 (CENTO E CINQUENTA) DIAS UTEIS CONTADOS DA DATA DE AQUISICAO. 8.2.1. NAO SAO APLICAVEIS AS REGRAS E PRAZOS ACIMA DISPOSTOS QUANDO SE TRATAR DE CONFISSAO DE DIVIDA UMA VEZ QUE NAO SE TRATA DE NOVA CESSAO DE CREDITO E SIM RENEGOCIACAO DE DIREITOS CRE | regulamento 937829 p. 62 [CCB e capital de giro]: SER ADQUIRIDOS PELA CLASSE, NA RESPECTIVA DATA DE AQUISICAO E PAGAMENTO, CASO ATENDAM, CUMULATIVAMENTE, AS SEGUINTES CONDICOES DE CESSAO: A) DIREITOS CREDITORIOS REPRESENTADOS POR CEDULAS DE CREDITO BANCARIO DEVERAO CORRESPONDER A, NO MAXIMO, 45% (QUARENTA E CINCO POR CENTO) DO PATRIMONIO LIQUIDO DA CLASSE; E B) OS DIREITOS CREDITORIOS CEDIDOS POR SOCIEDADE EMPRESARIA EM RECUPERACAO JUDICIAL OU EXTRAJUDICIAL E COM PLANO DE RECUPERACAO, AINDA QUE A HOMOLOGACAO JUDICIAL DA RECUPERACAO NAO TENHA TRANSITADO EM JULGADO, DEVERA || CEDENTE/ORIGINADOR: regulamento 937829 p",revisar manualmente
multicarteira_com_classificacao_especifica,54197558000138,SINAI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2025-09, 2025-10, 2025-11, 2025-12",485311931.31,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 959189 p. 36 [recebíveis comerciais / multissetorial]: 21 3500-4500 +55 51 2313-0206 RJICORRETORA.COM.BR RJIGESTORA.COM.BR UNIFORME DA DOUTRINA COMO DA JURISPRUDENCIA BRASILEIRA QUANTO A POSSIBILIDADE DO ENDOSSO VIRTUAL, ISTO PORQUE A DUPLICATA POSSUI REGRAS PROPRIAS SEGUNDO A “LEI UNIFORME DE GENEBRA” QUE LIMITARIAM A POSSIBILIDADE DE TAIS TITULOS SEREM ENDOSSADOS ELETRONICAMENTE. ALEM DISSO, PARA PROMOVER ACAO DE EXECUCAO DA DUPLICATA VIRTUAL, A CLASSE DEVERA APRESENTAR EM JUIZO O INSTRUMENTO DO PROTESTO POR INDICACAO, NESSE SENTIDO SERA NECESSARIO PROVAR | regulamento 959189 p. 24 [precatórios e requisitórios contra entes públicos]: ACAO DO RESPECTIVO CEDENTE. 5.2.2. OBSERVADO O DISPOSTO NO PRESENTE ANEXO, A CLASSE PODERA ADQUIRIR DO(S) CEDENTE(S) DIREITOS CREDITORIOS, TOTAL OU PARCIALMENTE: I –ORIGINARIOS DE PRECATORIOS OU AINDA CREDITOS DECORRENTES DE RECEITAS OU DIVIDAS PUBLICAS ORIGINARIAS OU DERIVADAS DA UNIAO, ESTADOS, DISTRITO FEDERAL E MUNICIPIOS, AUTARQUIAS E FUNDACOES. II - QUE ESTEJAM VENCIDOS E PENDENTES DE PAGAMENTO QUANDO DE SUA CESSAO PARA O FUNDO; || CEDENTE/ORIGINADOR: regulamento 959189 p. 25: CEDENTE SERA RESPONSAVEL PELA EXISTENCIA, CERTEZA, LIQUI",revisar manualmente
multicarteira_com_classificacao_especifica,12182585000197,AGRO 1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,"2024-12, 2025-01, 2025-02, 2025-03",475047866.81,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 598847 p. 31 [recebíveis comerciais / multissetorial]: DA DOS DOCUMENTOS COMPROBATORIOS, RELATIVOS AOS DIREITOS CREDITORIOS ADQUIRIDOS PELO FUNDO, SERAO REALIZADOS CONFORME ABAIXO: (A) NO CASO DE DIREITOS CREDITORIOS REPRESENTADOS POR DUPLICATAS, AS DUPLICATAS DEVERAO SER ELETRONICAS E ENDOSSADAS POR MEIO DE ASSINATURA DIGITAL PELO RESPECTIVO CEDENTE AO FUNDO; A VERIFICACAO DO LASTRO SERA REALIZADA PEL O GESTOR E A GUARDA DAS DUPLICATAS ELETRONICAS SER A REALIZADA, DE FORMA INDIVIDUALIZADA, PELO CUSTODIANTE, NA DATA DA CESSAO DOS DIREITOS CREDITORIOS POR ELAS",revisar manualmente
multicarteira_com_classificacao_especifica,22175345000119,FI EM COTAS DE FI EM DIREITOS CREDITÓRIOS VIA MULTICRÉDITO RESPONSABILIDADE LIMITADA,"2026-03, 2026-04, 2026-05, 2026-06",438135432.79,Fomento Mercantil | Fomento Mercantil | Factoring | Crédito PJ | Recebíveis comerciais/multissetorial,Fomento Mercantil / Multicarteira,"A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 1199304 p. 8 [classificação ANBIMA declarada no regulamento]: UNIDOS EM ASSEMBLEIA ESPECIAL DE COTISTAS. CLASSE DE INVESTIMENTO EM COTAS SIM. CLASSIFICACAO ANBIMA TIPO “OUTROS”. FOCO DE ATUACAO “FOMENTO MERCANTIL”. A CLASSE DE COTAS PODE INVEST IR EM CARTEIRA DE DIREITOS CREDITORIOS DIVERSIFICADA, COM NATUREZA E CARACTERISTICAS DISTINTAS. DESTA FORMA, O DESEMPENHO DA CARTEIRA PODE APRESENTAR COMPORTAMENTO DISTINTO AO LONGO DA EXISTENCIA DA CLASSE DE COTAS. OB || regulamento 1199304 p. 8 [fomento mercantil / factoring]: A FORMA VIER A SER DELIBERADO PELOS COTISTAS REUNIDOS EM ASSEMBLEIA ESPECIAL DE COTISTAS. CLASSE DE INVESTIMENTO EM COTAS SIM. CLASSIFICACAO ANBIMA TIPO “OUTROS”. FOCO DE ATUACAO “FOMENTO MERCANTIL”. A CLASSE DE COTAS PODE INVEST IR EM CARTEIRA DE DIREITOS CREDITORIOS DIVERSIFICADA, COM NATUREZA E CARACTERISTICAS DISTINTAS. DESTA FORMA, O DESEMPENHO DA CARTEIRA PODE APRESENTAR COMPORTAMENTO DISTINTO AO LONGO DA EXISTENCIA DA CLASSE DE COTAS. OBJETIVO O OBJETIVO DA CLASSE E PROPORCIONAR AOS SEUS COTISTAS A VALORI | regulamento 1199304 p. 38 [precatórios e requisitórios contra entes públicos]: ADE ESTEJA SUJEITA A PLANO DE RECUPERACAO HOMOLOGADO EM JUIZO, I",revisar manualmente
