review_id,competencia_referencia,cnpj_fundo,denominacao_referencia,status,tipo_analitico,foco_analitico,tabela_ii_analitica,taxonomia_funcional_n1,taxonomia_funcional_n2,confianca,documento_id,fonte_documental,documento_data,pagina_clausula,evidencia,cedente_originador_expresso,notas,responsavel,competencia_inicio,updated_at_utc
32526025000110,2026-06,32526025000110,COBUCCIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA FECHADA DE RESPONS LIMITADA,aprovado,"Agro, Indústria e Comércio",Recebíveis Comerciais,N/D,Multissetorial / Outros,Multicarteira outros,media,1186789,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=32526025000110,,p. 10,"IREITOS CREDITORIOS ELEGIVEIS, OBSERVADOS OS CRITERIOS DE ELEGIBILIDADE, AS CONDICOES DE CESSAO E A POLITICA DE INVESTIMENTO DA CLASSE, TRANSFERIDOS PELA CEDENTE OU ENDOSSANTE, NOS TERMOS DO CONTRATO DE CESSAO E/OU DE ENDOSSO E DEMAIS DOCUMENTOS COMPROBATORIOS. “DIREITOS CREDITORIOS TRANSFERIDOS INADIMPLIDOS” SAO OS DIREITOS CREDITORIOS TRANSFERIDOS CUJO DEVEDOR ESTEJA EM ATRASO NO CUMPRIMENTO DE SUAS OBRIGACOES DE PAGAMENTO DISPOSTAS NA RESPECTIVA CCB. “DISPONIBILIDADES” SAO EM CONJUNTO: (I) RECURSOS EM CAIXA; (II) DEPOSITOS BANCARIOS A VISTA; E (III) ATIVOS FINANCEIROS. “DOCUMENTOS COMPROBATORIOS” SAO OS DOCUMENTOS COMPROBATORIOS DO LASTRO DOS DIREITOS CREDITORIOS, CUJO PROCESSO DE ORIGINACAO COMPETE AS INSTITUICOES FINANCEIRAS CONVENIADAS E AOS CEDENTES OU ENDOSSANTES, CONFORME APLICAVEL, QUE COMPREENDEM,",N/D — cedente/originador nominal não identificado no regulamento disponível.,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A cláusula disponível não individualiza o lastro; a conclusão mantém a classificação oficial.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
32527650000186,2026-06,32527650000186,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PICPAY I,aprovado,Financeiro,Adquirência,Adquirência,Meios de Pagamento e Cartões,Arranjos de pagamento/adquirência,alta,1203914,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=32527650000186,,p. 13 — política/definição do lastro,O regulamento abrange créditos de lojistas e subcredenciadores em arranjos de pagamento e créditos de usuários decorrentes de operações de cash-in.,N/D — cedente/originador nominal não identificado no regulamento disponível.,PicPay é o devedor direto dos créditos de cash-in e pagamentos; a DF não evidencia empréstimo ao consumidor na carteira. A carteira pode variar dentro dos critérios de elegibilidade do regulamento.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
32724252000150,2026-06,32724252000150,RB CAPITAL CREDIT ALPHA STRATEGY I FIDC - RESPONSABILIDADE LIMITADA,aprovado,Financeiro,Crédito Consignado,Financeiro,Crédito PF,Consignado/INSS,alta,792778,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=32724252000150,,p. 42 — política/definição do lastro,"- 42 - 4. CAPITULO 4 – DOS DIREITOS CREDITORIOS 4.1. OS DIREITOS CREDITORIOS A SEREM ADQUIRIDOS PEL A CLASSE UNICA SAO DIREITOS CREDITORIOS VINCENDOS, DECORRENTES DE CCBS EMITIDAS PELOS DEVEDORES EM BENEFICIO DA CEDENTE, REPRESENTATIVAS DE EMPRESTIMOS COM CONSIGNACAO EM FOLHA DE B ENEFICIOS, E CUJO PAGAMENTO ORDINARIO E REALIZADO POR MEIO DE CONSIGNACAO REALIZADA EXCLUSIVAMENTE PELO INSS, DEVIDAMENTE FORMALIZADOS NOS TERMOS DA LEGISLACAO E REGULAMENTACAO APLICAVEL, QUE ATENDAM AS CONDICOES DE CESSAO E AOS CRITERIOS DE ELEGIBILIDADE, CONFORME EXPOSTOS ABAIXO. 4.2. OS DIREITOS CREDITORIOS DEVERAO CONTAR COM DOCUMENTOS COMPROBATORIOS QUE EVIDENCIEM SUA EXISTENCIA, VALIDADE E EXEQUIBILIDADE PERANTE OS RESPECTIVOS DEVEDORES. 4.2.1. OS DOCUMENTOS COMPROBATORIOS PODERAO SER FORMALIZADOS E ARM",N/D — cedente/originador nominal não identificado no regulamento disponível.,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
33254370000104,2026-06,33254370000104,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,aprovado,Financeiro,Multicarteira Financeiro,Financeiro,Crédito PJ,CCB/Notas comerciais/Capital de giro,media,1128340,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=33254370000104,,p. 91 — política/definição do lastro,"A SUCESSORA A QUALQUER TITULO. “BACEN“ SIGNIFICA O BANCO CENTRAL DO BRASIL. “B3“ SIGNIFICA A B3 S.A. – BRASIL, BOLSA, BALCAO. “CARTEIRA“ SIGNIFICA A CARTEIRA DO FUNDO, FORMADA POR DIREITOS CREDITORIOS E ATIVOS FINANCEIROS. “CCB“ OU “CCBS“ SIGNIFICAM AS CEDULAS DE CREDITO BANCARIO, EMITIDAS NOS TERMOS DA LEI NO 10.931, EMITIDAS ELETRONICAMENTE PELOS DEVEDORES, EM FAVOR DAS INSTITUICOES FINANCEIRAS PARCEIRAS COM O OBJETIVO DE REALIZAR UMA OPERACAO DE CREDITO PARCELADO, INCLUINDO AS CCBS VEICULOS. “CCB VEICULOS” OU “CCBS VEICULOS“ SIGNIFICAM AS CEDULAS DE CREDITO BANCARIO, EMITIDAS NOS TERMOS DA LEI NO 10.931, EMITIDAS ELETRONICAMENTE PELOS DEVEDORES, EM FAVOR DAS INSTITUICOES FINANCEIRAS PARCEIRAS COM O OBJETIVO DE REALIZAR UMA OPERACAO DE CREDITO PARCELADO E QUE CONTENHAM GARANTIA DE ALIENA",N/D — cedente/originador nominal não identificado no regulamento disponível.,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. O regulamento admite famílias próximas de recebíveis; a proposta usa a cláusula mais específica e requer confirmação de materialidade.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
34012276000101,2026-06,34012276000101,CORTEVA AGRISCIENCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS I RESPONSABILIDADE LIMITADA,aprovado,"Agro, Indústria e Comércio",Agronegócio,Agronegócio,Agro,Agro,alta,791794,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=34012276000101,,p. 65 — política/definição do lastro,"NESTE CASO, O PRECO DE ALIENACAO DEVERA SER DEFINIDO PELO GESTOR, TENDO COMO BASE A MELHOR ESTIMATIVA DE PRECO JUSTO DO RESPECTIVO DIREITO CREDITORIO REALIZADA PELO GESTOR. 4.28. SEGMENTO ECONOMICO DOS DIREITOS CREDITORIOS: AGRONEGOCIO. 4.29. REVOLVENCIA: OBSERVADA A ORDEM DE ALOCACAO DE RECURSOS, SERA ADMITIDA A REVOLVENCIA DOS DIREITOS CREDITORIOS QUE COMPOE A CARTEIRA DA CLASSE UNICA.","p. 9: CNPJ SOB O NO 09.346.601/0001-25. “BANCO CENTRAL” SIGNIFICA O BANCO CENTRAL DO BRASIL. “CARTEIRA” SIGNIFICA A CARTEIRA DE INVESTIMENTOS DA CLASSE UNICA, FORMADA POR DIREITOS CREDITORIOS ELEGIVEIS E ATIVOS FINANCEIROS. “CEDENTE",Conclusão documental propõe reclassificação; confirmar a materialidade do lastro antes de Aprovar e aplicar. A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
34081900000122,2026-06,34081900000122,GOLD STYLE FUNDO DE INVESTIMENTO EM DIREITO CREDITÓRIO NÃO PADRONIZADO,aprovado,Outros,Multicarteira Outros,N/D,Multissetorial / Outros,Multicarteira outros,media,516067,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=34081900000122,,p. 2,"EDITO E COBRANCA _______________________________________________________ 3 CAPITULO IV – OBJETIVO E POLITICA DE INVESTIMENTO, COMPOSICAO DA CARTEIRA E CONDICAO DE CESSAO _______________________________________________________ 4 CAPITULO V – CRITERIOS DE ELEGIBILIDADE ____________________________________ 7 CAPITULO VI – FATORES DE RISCO _____________________________________________ 8 CAPITULO VII – ADMINISTRADORA _____________________________________________ 18 CAPITULO VIII – SUBSTITUICAO E RENUNCIA DA ADMINISTRADORA _________________ 22 CAPITULO IX – CONTRATACAO DE TERCEIROS ___________________________________ 22 CAPITULO X– DAS CARACTERISTICAS, DIREITOS, CONDICOES DE EMISSAO, SUBSCRICAO E INTEGRALIZACAO E VALOR DAS COTAS _________________________________________ 25 CAPITULO XI – DAS CONDICOES DE RESGATE DAS",N/D — cedente/originador nominal não identificado no regulamento disponível.,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A cláusula disponível não individualiza o lastro; a conclusão mantém a classificação oficial.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
34197588000137,2026-06,34197588000137,DAY MAXX 2,aprovado,Fomento Mercantil,Fomento Mercantil,Factoring,Crédito PJ,Recebíveis comerciais/multissetorial,media,IMG_8592,Comentário manual do usuário — IMG_8592.jpg,2026-07-29,Linha do FIDC na imagem,Daycoval Duplicatas Multicedente/Multisacado,Banco Daycoval e múltiplos cedentes,Decisão manual: duplicatas multicedente e multissacado enquadradas em fomento mercantil/factoring. O comentário do usuário define a decisão analítica; o trecho documental disponível não mede a composição corrente.,usuario_curadoria_manual,2026-06,2026-07-29T20:21:37+00:00
34218625000146,2026-06,34218625000146,APOLO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,aprovado,"Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",N/D,Multissetorial / Outros,Multicarteira outros,media,785169,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=34218625000146,,p. 19,"TABELECER, NECESSARIAMENTE, OS TERMOS E CONDICOES A SEREM OBSERVADOS PARA A REALIZACAO DA CESSAO DE DIREITOS CREDITORIOS A CLASSE; CRITERIOS DE ELEGIBILIDADE: TEM O SIGNIFICADO QUE LHE E ATRIBUIDO NO ITEM 6.1 DESTE ANEXO; DATA DA 1A INTEGRALIZACAO DE COTAS: E A DATA EM QUE OS RECURSOS RELACIONADOS A PRIMEIRA SUBSCRICAO DE COTAS SAO EFETIVAMENTE COLOCADOS, PELOS INVESTIDORES PROFISSIONAIS, A DISPOSICAO DA CLASSE; DATA DE AMORTIZACAO: SIGNIFICA CADA UMA DAS DATAS DE AMORTIZACAO CONSTANTES DO ANEXO I-A; DATA DE AQUISICAO: E A DATA NA QUAL A CLASSE E A CEDENTE CONCRETIZAM A CESSAO DOS DIREITOS CREDITORIOS, APOS A CELEBRACAO E FORMALIZACAO DO CONTRATO DE CESSAO, ATRAVES DO EFETIVO PAGAMENTO A CEDENTE DO PRECO DE AQUISICAO DO DIREITO CREDITORIO, CONFORME DISPOSTO NO CONTRATO DE CESSAO; DATA DE ENCERRAMENTO: E A DAT",N/D — cedente/originador nominal não identificado no regulamento disponível.,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A cláusula disponível não individualiza o lastro; a conclusão mantém a classificação oficial.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
34661403000101,2026-06,34661403000101,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FISERV - RESPONSABILIDADE LIMITADA,aprovado,Fomento Mercantil,Fomento Mercantil,N/D,Multissetorial / Outros,Multicarteira outros,media,867419,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=34661403000101,,p. 25,"UPO ECONOMICO (SEJAM CONTROLADAS, COLIGADAS, CONTROLADORES OU SOB CONTROLE COMUM). CAPITULO II - DA POLITICA DE INVESTIMENTO E COMPOSICAO DA CARTEIRA 2. 2.1. OBJETIVO DA CLASSE. O OBJETIVO DA CLASSE E PROPORCIONAR AOS SEUS COTISTAS A VALORIZACAO DAS COTAS POR MEIO DA APLICACAO DE SEU PATRIMONIO LIQUIDO NA AQUISICAO DE: (I) DIREITOS CREDITORIOS, FORMALIZADOS PELOS DOCUMENTOS COMPROBATORIOS, QUE ATENDAM AOS CRITERIOS DE ELEGIBILIDADE E AS CONDICOES DE CESSAO OU AS CONDICOES DE ENDOSSO, CONFORME APLICAVEL, ESTABELECIDOS NO CAPITULO III DESTE ANEXO I-A; E (II) ATIVOS FINANCEIROS, OBSERVADOS OS INDICES DE COMPOSICAO E DIVERSIFICACAO DA CARTEIRA DA CLASSE, CONFORME ESTABELECIDOS NESTE ANEXO I-A E NA REGULAMENTACAO VIGENTE. 2.1.1. ORIGEM DOS DIREITOS CREDITORIOS. OS DIREITOS CREDITORIOS SAO ORIUNDOS (I) NO CASO DOS",p. 53: CNPJ/MF OU CPF/MF DO CEDENTE,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A cláusula disponível não individualiza o lastro; a conclusão mantém a classificação oficial.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
35162655000140,2026-06,35162655000140,INTRABANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,aprovado,Fomento Mercantil,Fomento Mercantil,N/D,Multissetorial / Outros,Multicarteira outros,media,1102879,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=35162655000140,,p. 2,"....................................................... 33 CAPITULO II - DO OBJETIVO DA CLASSE E DA POLITICA DE INVESTIMENTO....................................................................................... 33 CAPITULO III - DOS CRITERIOS DE ELEGIBILIDADE[E DAS CONDICOES DE CESSAO] ..............................................................................................37 CAPITULO IV - DAS SUBCLASSES DE COTAS E DA SUBORDINACAO 38 CAPITULO V - DA EMISSAO, SUBSCRICAO, INTEGRALIZACAO E VALOR DAS COTAS .............................................................................................. 42 CAPITULO VI - AMORTIZACAO E RESGATE DAS COTAS ......................... 43 CAPITULO VII - NEGOCIACAO DAS COTAS ............................................. 44 CAPITULO VIII - DA RESPONSABILIDADE DOS COTISTAS",N/D — cedente/originador nominal não identificado no regulamento disponível.,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A cláusula disponível não individualiza o lastro; a conclusão mantém a classificação oficial.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
35557748000174,2026-06,35557748000174,NEON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS 1,aprovado,Financeiro,Multicarteira Financeiro,Financeiro,Crédito PJ,CCB/Notas comerciais/Capital de giro,media,468311,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=35557748000174,,p. 49 — política/definição do lastro,"DO AUTORIZADAS PELA NEON , TARIFAS, ENCARGOS, TAXAS, E VALORES DEVIDOS POR DEVEDORES CEDIDOS NOS TERMOS DO CONTRATO DOS CARTOES NEON, PODENDO SER COMPOSTOS POR: (A) COMPONENTES DE DIREITOS CREDITORIOS – COMPRAS E LANCAMENTOS AVULSOS , E (B) COMPONENTES DE DIREITOS CREDITORIOS - ROTATIVOS. 11.1.2 OS DIREITOS CREDITORIOS CCBS SAO OS DIREITOS CREDITORIOS QUE SEJAM DECORRENTES DE OPERACOES DE CREDITO CONTRATADAS PELO DEVEDOR CEDIDO, REPRESENTADO NOS TERMOS DA CLAUSULA MANDATO CONTIDA NO CONTRATO DOS CARTOES NEON, ATRAVES DA EMISSAO DE CCBS EM NOME DOS DEVEDORES PERANTE A CEDENTES INSTITUICOES FINANCEIRAS , JUNTAMENTE COM SEUS RESPECTIVOS ENCARGOS E TAXAS, REFERENTES A: (1) FINANCIAMENTO COM JUROS DA PARCELA NAO PAGA DAS FATURAS DOS CARTOES NEON (ROTATIVO); (2) FINANCIAMENTO PARCELADO COM JUROS DE FATURAS DOS CARTOES NEON EM DIA (RENEGOCIACAO); (3) FINANCIAMENTO PARCELADO COM JUROS DOS SALDOS DEVIDOS PELOS DEVE",N/D — cedente/originador nominal não identificado no regulamento disponível.,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. O regulamento admite famílias próximas de recebíveis; a proposta usa a cláusula mais específica e requer confirmação de materialidade.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
35818864000108,2026-06,35818864000108,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NUTRIEN I,aprovado,"Agro, Indústria e Comércio",Recebíveis Comerciais,Comercial,Crédito PJ,Recebíveis comerciais/multissetorial,alta,557986,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=35818864000108,,p. 8 — política/definição do lastro,"ROMESSA DE CESSAO E AQUISICAO DE DIREITOS CREDITORIOS E OUTRAS AVENCAS, VALIDO E VINCULANTE NOS TERMOS DA LEGISLACAO E REGULAMENTACAO APLICAVEIS, QUE VENHA A FORMALIZAR A VENDA DE DIREITOS CREDITORIOS AO FUNDO, A SER CELEBRADO ENTRE O FUNDO, REPRESENTADO PELA ADMINISTRADORA, E AS ORIGINADORAS E, NA QUALIDADE DE INTERVENIENTES ANUENTES, A GESTORA E O CUSTODIANTE. “CONTRATO DE COBRANCA EXTRAJUDICIAL” O “ CONTRATO DE PRESTACAO DE SERVICOS DE COBRANCA DE DIREITOS CREDITORIOS E OUTRAS AVENCAS ”, VALIDO E VINCULANTE NOS TERMOS DA LEGISLACAO E REGULAMENTACAO APLICAVEIS, A SER CELEBRADO ENTRE O FUNDO E CADA AGENTE DE COBRANCA EXTRAJUDICIAL, COM INTERVENIENCIA DO CUSTODIANTE. “CONTRATO DE COBRANCA JUDICIAL” O INSTRUMENTO PARTICULAR DE CONTRATO DE PRESTACAO DE SERVICOS DE COBRANCA JUDICIAL, VALIDO E VINCULAN TE NOS TERMOS DA LEGISLACAO E REGULAMENTACAO APLICAVEIS, A SER CELEBRADO ENTRE O FUNDO E O AGENTE DE COBRANCA JUDICIAL. “CONTRATO DE DISTRIBUICAO” O","p. 15: CNPJ SOB O NO 20.043.909/0001-34. “GRUPO ECONOMICO” EM RELACAO A QUALQUER PESSOA, O GRUPO FORMADO POR SEU CONTROLADOR, SOCEDADES CONTROLADAS E DEMAIS SOCIEDADES CONSIDERADAS COMO TAIS, CONFORME INFORMADOS PREVIAMENTE PELAS ORIGINADOR",Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
35818950000102,2026-06,35818950000102,BR ELETRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,aprovado,"Agro, Indústria e Comércio",Recebíveis Comerciais,Comercial,Crédito PJ,Recebíveis comerciais/multissetorial,alta,Oliveira Trust cod 1327651,https://api-site.oliveiratrust.com.br/scot/modulos/downloads/baixar.php?cod=1327651,,"p. 6-7 e p. 46-48 — critérios, origem e definições",Os direitos decorrem de IADs de operações comerciais de fornecimento de insumos de óleo e gás pela Petrobras às distribuidoras de energia; o Apolo FIDC cede esses direitos ao BR Eletro e a Eletrobras figura como devedora.,"Cedente: Apolo Fundo de Investimento em Direitos Creditórios, CNPJ 34.218.625/0001-46. Originador econômico: Petróleo Brasileiro S.A. — Petrobras, cedente original dos IADs ao Apolo FIDC.",Conclusão baseada no regulamento primário hospedado pela administradora; confirmar e Aprovar e aplicar no fluxo manual. PDF digitalizado sem camada textual; páginas decisivas verificadas por renderização.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
36886028000115,2026-06,36886028000115,ALEPO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,aprovado,Financeiro,Multicarteira Financeiro,N/D,Multissetorial / Outros,Multicarteira outros,media,190101,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=36886028000115,,p. 3,"INSTRUCAO CVM 444. OS DIREITOS DE CREDITO SERAO ADQUIRIDOS INTEGRAL OU PARCIALMENTE DE ACORDO COM A POLITICA DE INVESTIMENTO DESCRITA NO CAPITULO IV ABAIXO E COM OS CRITERIOS ESTABELECIDOS NA LEGISLACAO E NA REGULAMENTACAO VIGENTES. PARAGRAFO 1O. O AGENTE DE COBRANCA REALIZARA A CO BRANCA EXTRAJUDICIAL OU JUDICIAL DOS DIREITOS DE CREDITO INADIMPLIDOS INTEGRANTES DA CARTEIRA DO FUNDO. TODAS AS DESPESAS NECESSARIAS PARA A EFETIVACAO DA COBRANCA EXTRAJUDICIAL E JUDICIAL DOS DIREITOS DE CREDITO INADIMPLIDOS SERAO DE RESPONSABILIDADE DO FUNDO. PARAGRAFO 2O. OS VALORES RECEBIDOS EM NOME DO FUNDO DEVERAO SER DEPOSITADOS, SEM QUALQUER DEDUCAO OU DESCONTO, DIRETAMENTE EM (I) CONTA DE TITULARIDADE DO FUNDO; OU (II) CONTA ESPECIAL INSTITUIDA PELAS PARTES JUNTO AS INSTITUICOES FINANCEIRAS, DE TI TULARIDADE DE CADA CEDENT",N/D — cedente/originador nominal não identificado no regulamento disponível.,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A cláusula disponível não individualiza o lastro; a conclusão mantém a classificação oficial.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
37266557000189,2026-06,37266557000189,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TM II RESPONSABILIDADE LIMITADA,aprovado,Fomento Mercantil,Fomento Mercantil,N/D,Multissetorial / Outros,Multicarteira outros,media,792027,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=37266557000189,,p. 28,"LICADA EM DIREITOS CREDITORIOS PODERA SER APLICADA EM QUAISQUER D OS ATIVOS FINANCEIROS, CONFORME A POLITICA DE INVESTIMENTO, DE COMPOSICAO E DE DIVERSIFICACAO DA CARTEIRA DA CLASSE DESCRITA NESTE REGULAMENTO. OS ATIVOS FINANCEIROS PODEM VIR A NAO SER HONRADOS PELOS RESPECTIVOS EMISSORES OU DEVEDORES, DE MODO QUE A CLASSE TERIA QUE SUPORTAR TAIS PREJUIZOS, O QUE AFETARIA NEGATIVAMENTE A RENTABILIDADE DAS COTAS. (II) RISCO DE ORIGINACAO – A CLASSE TAMBEM PODERA TER DIFICULDADE EM ADQUIRIR DIREITOS CREDITORIOS EM MONTANTE SUFICIENTE PARA ATENDER AO CUMPRIMENTO DAS METAS DE RENTABILIDADE DAS SUAS COTAS. A RESCISAO OU A EXISTENCIA DE VICIOS COM RELACAO AOS DIREITOS CREDITORIOS ADQUIRIDOS, BEM COMO A EVENTUAL DIFICULDADE EM ENCONTRAR DIREITOS CREDITORIOS QUE POSSAM SER ADQUIRIDOS PEL A CLASSE PODERA PREJUDICAR A R","p. 49: CEDENTE: TRADEMASTER SERVICOS E PARTICIPACOES S.A., SOCIEDADE ANONIMA, COM SEDE NO MUNICIPIO DE SAO PAULO – ESTADO DE SAO PAULO, A ALAMEDA SANTOS, NO 1496, 5O ANDAR, INSCRITA CNPJ/MF SOB O NUMERO 19.394.639/0001-27, NA QUALIDADE DE UNICA TITULAR E CEDENTE DE",Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A cláusula disponível não individualiza o lastro; a conclusão mantém a classificação oficial.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
