review_scope,rank_reference,cnpj_fundo,nome_fidc,pl_max,competencia_pl_max,competencias_observadas,tipo_anbima_oficial,foco_anbima_oficial,document_id,document_reference_date,document_url,local_path,documentos_lidos,paginas_lidas,pagina_clausula,cedent_originator_explicit,evidence_summary,tipo_anbima_sugerido,foco_anbima_sugerido,tabela_ii_sugerida_documental,taxonomia_funcional_n1_sugerida,taxonomia_funcional_n2_sugerida,decision_status,confianca_documental,justificativa_curta,family_scores,perimeter_proposal,is_fic_fidc_suggested,manual_validation_reason,reading_method,source_limitations
outros_expansao_documental,Outros — PL máximo em 2025-12,54019802000172,LOTTE WORD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,95932102.10,2025-12,"2026-06, 2025-12, 2024-12",Outros,Poder Público,1071715,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=54019802000172,data/raw/industry_outros_reclassification/54019802000172/1071715_regulamento.pdf,regulamento 1071715,57,regulamento 1071715 p. 16,,"regulamento 1071715 p. 16 [precatórios e requisitórios contra entes públicos]: CONSIDERANDO, NO MINIMO, PAGAMENTOS, PRE-PAGAMENTOS E INADIMPLENCIA. (X) NA GESTAO DE CLASSES DESTINADAS AO PUBLICO EM GERAL OU A INVESTIDORES QUALIFICADOS QUE APLICAM RECURSOS EM PRECATORIOS FEDERAIS: A. SE CERTIFICAR ACERCA DA INEXISTENCIA DE IMPUGNACOES, PODENDO CONTRATAR SERVICOS DE ADVOCACIA EM NOME DO FUNDO E AS EXPENSAS DA CLASSE, PARA ATUAR NA DEFESA DOS INTERESSES REFERENTES AOS PRECATORIOS, INCLUINDO REPRESENTACAO JUDICIAL E MONITORAMENTO DE TAIS DIREITOS CREDITORIOS; E B. PREVIAMENTE A CADA AQUI || CEDENTE/ORIGINADOR: regulamento 1071715 p. 34: CEDENTE SERA RESPONSAVEL POR DAR CIENCIA AS RESPECTIVAS DEVEDORAS ACERCA DA CESSAO DOS DIREITOS DE CREDITO AO FUNDO, NOS TERMOS DO ARTIGO 290 DO CODIGO CIVIL, FICANDO O GESTOR RESPONSAVEL POR V",Outros,Poder Público,Ações judiciais,Judicial/Precatórios/NPL,Precatórios/direitos judiciais,aprovado,alta,"A família precatórios e requisitórios contra entes públicos domina a definição do lastro (escore 42.2 contra 0.0 da família seguinte), com as ocorrências concentradas em definições, política de investimento e critérios de elegibilidade.",precatórios e requisitórios contra entes públicos=42.2,,False,,leitura_pagina_a_pagina_regulamento,A conclusão descreve o mandato permitido pelo regulamento; a materialidade efetiva depende da carteira da competência.
outros_expansao_documental,Outros — PL máximo em 2023-12,44076714000159,STRATEGI SINGLE NAME NPL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,95837326.50,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,697095,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=44076714000159,data/raw/industry_outros_reclassification/44076714000159/697095_regulamento.pdf,regulamento 697095,63,regulamento 697095 p. 2,,"regulamento 697095 p. 2 [créditos inadimplidos / NPL]: ....................................................................................................................... 19 ANEXO II – CLASSE UNICA DE COTAS DO STRATEGI SINGLE NAME NPL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS – RESPONSABILIDADE LIMITADA ............. 22 SUPLEMENTO I – DEFINICOES ............................................................................................................. 56 || CEDENTE/ORIGINADOR: regulamento 697095 p. 25: CEDENTE E RESPONSAVEL PELA CORRETA CONSTITUICAO, PELA EXISTENCIA, CERTEZA, AUTENTICIDADE, LEGALIDADE, VERACIDADE E CORRETA FORMALIZACAO DOS DIREITOS CREDITORIOS CEDIDOS AO FUNDO/CLASSE",Outros,Recuperação,N/D,Judicial/Precatórios/NPL,Não padronizado/NPL,aprovado,alta,"A família créditos inadimplidos / NPL domina a definição do lastro (escore 48.0 contra 7.5 da família seguinte), com as ocorrências concentradas em definições, política de investimento e critérios de elegibilidade.",créditos inadimplidos / NPL=48.0; crédito corporativo / mercado de capitais=7.5; recebíveis comerciais / multissetorial=3.5; receitas e dívidas do poder público=2.0; direitos judiciais privados=0.9,,False,,leitura_pagina_a_pagina_regulamento,A conclusão descreve o mandato permitido pelo regulamento; a materialidade efetiva depende da carteira da competência.
outros_expansao_documental,Outros — PL máximo em 2025-12,56963951000110,AGRO DEFENDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,95818194.54,2025-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,981546,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=56963951000110,data/raw/industry_outros_reclassification/56963951000110/981546_regulamento.pdf,regulamento 981546,61,"regulamento 981546 p. 23, regulamento 981546 p. 45",,"regulamento 981546 p. 23 [agronegócio]: S DE CREDITO , QUE TENHA M SIDO GERADOS POR OPERACOES PERFORMADAS NO SEGMENTO DO AGRONEGOCIO REPRESENTADOS POR DUPLICATAS E/OU CEDULAS DE PRODUTOR RURAL COM LIQUIDACAO FINANCEIRA (CPR- F). (“DIREITOS CREDITORIOS”); E DOCUSIGN ENVELOPE ID: 14B5C7E8-4777-41DF-933C-D26F861880E5 | regulamento 981546 p. 45 [receitas e dívidas do poder público]: AO FISCAL, SE O CEDENTE, QUANDO DA CELEBRACAO DA CESSAO DE CREDITOS, SENDO SUJEITO PASSIVO POR DEBITO PARA COM A FAZENDA PUBLICA, POR CREDITO TRIBUTARIO REGULARMENTE INSCRITO COMO DIVIDA ATIVA, NAO DISPUSESSE DE BENS PARA TOTAL PAGAMENTO DA DIVIDA FISCAL. DOCUSIGN ENVELOPE ID: 14B5C7E8-4777-41DF-933C-D26F861880E5 || CEDENTE/ORIGINADOR: regulamento 981546 p. 32: CEDENTE E PELO CESSIONARIO","Agro, Indústria e Comércio",Agronegócio,Agronegócio,Agro,Agro,aprovado,media,"A família agronegócio domina a definição do lastro (escore 9.0 contra 3.7 da família seguinte), com as ocorrências concentradas em definições, política de investimento e critérios de elegibilidade.",agronegócio=9.0; receitas e dívidas do poder público=3.7; créditos inadimplidos / NPL=3.0,,False,,leitura_pagina_a_pagina_regulamento,A conclusão descreve o mandato permitido pelo regulamento; a materialidade efetiva depende da carteira da competência.
outros_expansao_documental,Outros — PL máximo em 2026-06,46322919000100,JIVE BOSSANOVA HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FIDC CRÉDITO PRIVADO,95519448.96,2026-06,"2026-06, 2025-12, 2024-12",N/D,N/D,1179979,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=46322919000100,data/raw/industry_outros_reclassification/46322919000100/1179979_regulamento.pdf,regulamento 1179979,50,regulamento 1179979 p. 32,,"regulamento 1179979 p. 32 [precatórios e requisitórios contra entes públicos]: MENTO DE DETERMINADOS FUNDOS ALVO, HA O RISCO DE: (I) INICIATIVAS LEGISLATIVAS NO SENTIDO DE SUSPENDER, PRORROGAR, CRIAR PARCELAMENTOS OBRIGATORIOS OU LIMITAR O PAGAMENTO ANUAL DE PRECATORIOS; E/OU (II) HAVER AUMENTO DE INADIMPLENCIA OU DO PRAZO PARA PAGAMENTO DOS VALORES A QUE OS RESPECTIVOS FUNDOS ALVO FIZEREM JUS, SOBRETUDO PARA FAZER FRENTE A DESEMBOLSOS EXIGIDOS PARA CONTER OS IMPACTOS DA PANDEMIA, HIPOTESE EM QUE OS RESPECTIVOS FUNDOS ALVO PODERAO VER LIMITADOS OS RECURSO S JURIDICOS PARA A COBRANCA ",Outros,Poder Público,Ações judiciais,Judicial/Precatórios/NPL,Precatórios/direitos judiciais,aprovado,alta,"A família precatórios e requisitórios contra entes públicos domina a definição do lastro (escore 39.7 contra 0.0 da família seguinte), com as ocorrências concentradas em definições, política de investimento e critérios de elegibilidade.",precatórios e requisitórios contra entes públicos=39.7,,True,,leitura_pagina_a_pagina_regulamento,A conclusão descreve o mandato permitido pelo regulamento; a materialidade efetiva depende da carteira da competência.
outros_expansao_documental,Outros — PL máximo em 2026-06,52307401000192,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS HNDI FORNECEDORES - RESPONSABILIDADE LIMITADA,95206965.14,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,786561,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=52307401000192,data/raw/industry_outros_reclassification/52307401000192/786561_regulamento.pdf,regulamento 786561,77,"regulamento 786561 p. 52, regulamento 786561 p. 19",,"regulamento 786561 p. 52 [crédito imobiliário]:  SERVICOS REPRESENTADOS POR (A) TITULOS DE CREDITO, TAIS COMO MAS NAO MAS LIMITADAMENTE A DUPLICATAS, NOTAS PROMISSORIAS, NOTAS COMERCIAIS, CEDULAS DE CREDITO BANCARIO, CEDULAS DE CREDITO IMOBILIARIO, CEDULAS DE PRODUTOR RURAL, (B) TODO E QUALQUER INSTRUMENTO REPRESENTATIVO DE CREDITO, DESDE QUE APROVADO PELA ADMINISTRADORA E GESTORA NO QUE DIZ RESPEITO AS SUAS RESPECTIVAS ESFERAS DE ANALISE; (C) COTAS DE EMISSAO DE FIDCS; (D) OS DIREITOS CREDITORIOS INDICADOS NAS ALINEAS ANTERIORES QUE SE ENQUADREM NO CONCEITO DE | regulamento 786561 p. 19 [precatórios e requisitórios contra entes públicos]: MAR, IMEDIATAMENTE, VIA COMUNICADO AO MERCADO OU FATO RELEVANTE, A DEPENDER DA RELEVANCIA, SOBRE QUAISQUER EVENTOS DE REAVALIACAO DO ATIVO NO QUE SE REFERE A CLASSE QUE ADQUIRA OS PRECATORIOS FEDERAIS PREVISTOS NO ART. 2O, PARAGRAFO UNICO, INCISO II, DO ANEXO NORMATIVO II DA RCVM 175. 1.1.8. O DOCUMENTO REFERIDO NA ALINEA “B” DEVE SER ENCAMINHADO MENSALMENTE, EM ATE 10 (DEZ) DIAS UTEIS APOS O ENCERRAMENTO DO MES A QUE SE REFERIREM. 1.2. DA GESTORA 1.2.1. A GESTORA, OBSERVADAS AS LIMITACOES ESTABELECIDAS NE",Financeiro,Crédito Imobiliário,Imobiliário,Imobiliário,Imobiliário,aprovado,alta,"A família crédito imobiliário domina a definição do lastro (escore 18.0 contra 7.0 da família seguinte), com as ocorrências concentradas em definições, política de investimento e critérios de elegibilidade.",crédito imobiliário=18.0; precatórios e requisitórios contra entes públicos=7.0; agronegócio=4.0,,False,,leitura_pagina_a_pagina_regulamento,A conclusão descreve o mandato permitido pelo regulamento; a materialidade efetiva depende da carteira da competência.
outros_expansao_documental,Outros — PL máximo em 2025-12,21360609000141,ITAÚNA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,95127636.65,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,884454,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=21360609000141,data/raw/industry_outros_reclassification/21360609000141/884454_regulamento.pdf,regulamento 884454,57,regulamento 884454 p. 33,,"regulamento 884454 p. 33 [recebíveis comerciais / multissetorial]: E DIREITOS CREDITORIOS EMITIDOS EM CARACTERES DE COMPUTADOR – A CLASSE PODE ADQUIRIR DIREITOS CREDITORIOS FORMALIZADOS POR MEIO DE CARACTERES EMITIDOS EM COMPUTADOR, DENTRE ELES A DUPLICATA DIGITAL. ESSA E UMA MODALIDADE RECENTE DE TITULO QUE SE CARACTERIZA PELA EMISSAO EM MEIO MAGNETICO, OU SEJA, NAO HA A EMISSAO DO DIREITO CREDITORIO EM PAPEL. NO CASO DE INADIMPLEMENTO, TAL MODALIDADE PODE DIFICULTAR ACAO DE EXECUCAO DO RESPECTIVO DIREITO CREDITORIO, UMA VEZ QUE NAO EXISTE UM ENTENDIMENTO UNIFORME DA D",Outros,Multicarteira Outros,N/D,Multissetorial / Outros,Multicarteira outros,em_revisao,baixa,"O documento foi lido integralmente, mas nenhuma família de direitos creditórios atingiu evidência suficiente na definição do lastro, na política de investimento ou nos critérios de elegibilidade.",recebíveis comerciais / multissetorial=2.6,,False,"Confirmar o lastro predominante com prospecto, suplemento ou anexo descritivo antes de reclassificar.",leitura_pagina_a_pagina_regulamento,O regulamento não individualiza o lastro em cláusula decisiva.
outros_expansao_documental,Outros — PL máximo em 2026-06,50835592000130,CELETI IAAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,94019241.18,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,1076794,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=50835592000130,data/raw/industry_outros_reclassification/50835592000130/1076794_regulamento.pdf,regulamento 1076794,121,"regulamento 1076794 p. 110, regulamento 1076794 p. 64",,"regulamento 1076794 p. 110 [recebíveis comerciais / multissetorial]: 110 DUPLICATA VIRTUAL, O FUNDO DEVERA APRESENTAR EM JUIZO O INSTRUMENTO DO PROTESTO POR INDICACAO, NESSE SENTIDO SERA NECESSARIO PROVAR A LIQUIDEZ DA DIVIDA REPRESENTADA NO TITULO DE CREDITO, JA QUE NAO SE APRESENTA A CARTULA, UMA VEZ QUE A COBRANCA E O PAGAMENTO PELO ACEITANTE, NO CASO DA DUPLICATA DIGITAL, SAO FEITOS POR BOLETO B | regulamento 1076794 p. 64 [receitas e dívidas do poder público]:  FUNDOS QUE POSSUAM COMO POLITICA DE INVESTIMENTO A ALOCACAO EXCLUSIVA NOS TITULOS A QUE SE REFEREM AS ALINEAS “A” E “B”. 7.7. AS APLICACOES EM DIREITOS CREDITORIOS DECORRENTES DE RECEITAS PUBLICAS ORIGINARIAS OU DERIVADAS DA UNIAO, DOS ESTADOS, DO DISTRITO FEDERAL E DOS MUNICIPIOS OU DE SUAS AUTARQUIAS E FUNDACOES, ASSIM COMO EM DIREITOS CREDITORIOS CEDIDOS OU ORIGINADOS POR EMPRESAS CONTROLADAS PELO PODER PUBLICO, NAO ESTAO SUBMETIDAS AO LIMITE DE CONCENTRACAO POR EMISSOR PREVISTO ACIMA. 7.8. AS CESSOES DE DIR || CEDENTE/ORIGINADOR: regulamento 1076794 p. 6: CEDENTE E O CONTRATO DE CESSAO SUPERCOMM","Agro, Indústria e Comércio",Recebíveis Comerciais,Comercial,Crédito PJ,Recebíveis comerciais/multissetorial,em_revisao,baixa,"A família recebíveis comerciais / multissetorial lidera a evidência documental (escore 9.2), mas a família seguinte permanece próxima (7.0); a predominância não é conclusiva.",recebíveis comerciais / multissetorial=9.2; receitas e dívidas do poder público=7.0; energia e infraestrutura=1.5,,False,Medir a materialidade por família na carteira antes de fechar a reclassificação.,leitura_pagina_a_pagina_regulamento,Duas famílias concorrentes com evidência comparável no mesmo regulamento.
outros_expansao_documental,Outros — PL máximo em 2026-06,61374410000197,NEO CRÉDITO SPECIAL SITUATIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,93775122.35,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,946765,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=61374410000197,data/raw/industry_outros_reclassification/61374410000197/946765_regulamento.pdf,regulamento 946765,89,"regulamento 946765 p. 7, regulamento 946765 p. 8",,"regulamento 946765 p. 7 [crédito corporativo / mercado de capitais]: (B) DEPOSITOS BANCARIOS A VISTA; E (C) OS ATIVOS FINANCEIROS. DIREITOS CREDITORIOS SIGNIFICA OS DIREITOS CREDITORIOS ADQUIRIDOS OU A SEREM ADQUIRIDOS PELA CLASSE REPRESENTADOS POR DEBENTURES, NOTAS COMERCIAIS, CERTIFICADOS DE RECEBIVEIS, BEM COMO OUTROS TITULOS E VALORES MOBILIARIOS, E POR EQUIPARACAO COTAS DE FUNDOS ALVO, INCLUINDO, SEM LIMITACAO, AQUELES QUE SEJAM LASTREADOS , TENHAM COMO GARANTIA OU TENHAM COMO POLITICA DE INVESTIMENTO A AQUISICAO DE DIREITOS CREDITORIOS NAO -PADRONIZADOS, DECORRENTES  | regulamento 946765 p. 8 [precatórios e requisitórios contra entes públicos]: E ESTEJA SUJEITA A PLANO DE RECUPERACAO HOMOLOGADO EM JUIZO, INDEPENDENTEMENTE DO TRANSITO EM JULGADO DA HOMOLOGACAO DO PLANO DE RECUPERACAO JUDICIAL OU EXTRAJUDICI AL; E (III) OS PRECATORIOS FEDERAIS, DESDE QUE CUMULATIVAMENTE ATENDAM AOS SEGUINTES REQUISITOS: (A) NAO APRESENTEM NENHUMA IMPUGNACAO, JUDICIAL OU NAO; E (B) JA TENHAM SIDO EXPEDIDOS E REMETIDOS AO TRIBUNAL REGIONAL FEDERAL COMPETENTE. DOCUMENTOS COMPROBATORIOS SIGNIFICA TODA E QUALQUER DOCUMENTACAO NECESSARIA PARA O EXERCICIO DAS PRERROGATIVA || CEDENTE/ORIGINADOR: regulamento 946765 p. 36: CEDENTE E SUAS PARTES RELACIONADAS 7","Agro, Indústria e Comércio",Crédito Corporativo,Financeiro,Crédito PJ,Crédito privado/mercado de capitais,em_revisao,baixa,"A família crédito corporativo / mercado de capitais lidera a evidência documental (escore 35.0), mas a família seguinte permanece próxima (28.0); a predominância não é conclusiva.",crédito corporativo / mercado de capitais=35.0; precatórios e requisitórios contra entes públicos=28.0; agronegócio=8.0,,False,Medir a materialidade por família na carteira antes de fechar a reclassificação.,leitura_pagina_a_pagina_regulamento,Duas famílias concorrentes com evidência comparável no mesmo regulamento.
outros_expansao_documental,Outros — PL máximo em 2024-12,53337453000174,CM ESTADUAL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,93714600.22,2024-12,"2026-06, 2025-12, 2024-12",Outros,Poder Público,595002,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=53337453000174,data/raw/industry_outros_reclassification/53337453000174/595002_regulamento.pdf,regulamento 595002,82,regulamento 595002 p. 24,,"regulamento 595002 p. 24 [precatórios e requisitórios contra entes públicos]:  DE SEU RECEBIMENTO, DEVENDO OS CONTRATOS DE CESSAO E OS TERMOS DE CESSAO PREVEREM EXPRESSAMENTE TAL OBRIGACAO. 8.4. TENDO EM VISTA QUE OS DIREITOS CREDITORIOS SERAO LASTREADOS EM PRECATORIOS, A GESTORA FARA A VERIFICACAO DA INTEGRIDADE E TITULARIDADE DA TOTALIDADE DO LASTRO DOS DIREITOS CREDITORIOS NO MOMENTO DE CADA CESSAO , , BEM COMO O ENQUADRAMENTO RELATIVO A DIVERSIFICACAO DE DEVEDORES, QUANTIDADE E VALOR MEDIO DOS CREDITOS A SEREM OBSERVADOS PARA ESSE FIM. 8.5. A GESTORA PODERA CONTRATAR TERCEIROS P || CEDENTE/ORIGINADOR: regulamento 595002 p. 55: CNPJ DA CEDENTE NOS SITIOS ELETRONICOS DAS JUSTICAS MUNICIPAL, ESTADUAL, FEDERAL E TRABALHISTA, BEM COMO, SE DISPONIVEL ELETRONICAMENTE",Outros,Poder Público,Ações judiciais,Judicial/Precatórios/NPL,Precatórios/direitos judiciais,aprovado,alta,"A família precatórios e requisitórios contra entes públicos domina a definição do lastro (escore 60.4 contra 7.5 da família seguinte), com as ocorrências concentradas em definições, política de investimento e critérios de elegibilidade.",precatórios e requisitórios contra entes públicos=60.4; recebíveis comerciais / multissetorial=7.5,,False,,leitura_pagina_a_pagina_regulamento,A conclusão descreve o mandato permitido pelo regulamento; a materialidade efetiva depende da carteira da competência.
outros_expansao_documental,Outros — PL máximo em 2025-12,41184960000136,CIMARRON CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,93705346.40,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,791278,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=41184960000136,data/raw/industry_outros_reclassification/41184960000136/791278_regulamento.pdf,regulamento 791278,54,regulamento 791278 p. 3,,"regulamento 791278 p. 3 [direitos judiciais privados]: REGULAMENTO CIMARRON CREDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CNPJ NO 41.184.960/0001-36 3 1.1 ESTE REGULAMENTO E COMPOSTO POR ESTA PARTE GERAL E UM ANEXO RELATIVO A CLASSE (RESPECTIVAMENTE, “REGULAMENTO”, “PARTE GERAL” E “ANEXO”). DENOMINACAO DA CLASSE ANEXO CLASSE UNICA DO CIMARRON CREDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREIT || CEDENTE/ORIGINADOR: regulamento 791278 p. 18: CEDENTE E SUAS PARTES RELACIONADAS 4",Outros,Recuperação,Ações judiciais,Judicial/Precatórios/NPL,Precatórios/direitos judiciais,aprovado,alta,"A família direitos judiciais privados domina a definição do lastro (escore 312.0 contra 100.5 da família seguinte), com as ocorrências concentradas em definições, política de investimento e critérios de elegibilidade.",direitos judiciais privados=312.0; precatórios e requisitórios contra entes públicos=100.5; agronegócio=5.0,,False,,leitura_pagina_a_pagina_regulamento,A conclusão descreve o mandato permitido pelo regulamento; a materialidade efetiva depende da carteira da competência.
outros_expansao_documental,Outros — PL máximo em 2025-12,63547404000110,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VEXOR - RESPONSABILIDADE LIMITADA,93630256.90,2025-12,2025-12,Outros,Multicarteira Outros,1033673,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=63547404000110,data/raw/industry_outros_reclassification/63547404000110/1033673_regulamento.pdf,regulamento 1033673,60,"regulamento 1033673 p. 28, regulamento 1033673 p. 13, regulamento 1033673 p. 49",,"regulamento 1033673 p. 28 [adquirência / arranjos de pagamento]: RECURSOS. E POSSIVEL, PORTANTO, QUE O FUNDO NAO POSSUA RECURSOS SUFICIENTES PARA SATISFAZER AS SUAS OBRIGACOES. (XXIV) ALTERACAO E INTERPRETACAO DE LEIS E REGULAMENTACOES SOBRE OS ARRANJOS DE PAGAMENTO E O SISTEMA DE PAGAMENTOS BRASILEIRO NO BRASIL. OS ORGAOS REGULADORES BRASILEIROS PODEM VIR A EDITAR NORMAS QUE ALTEREM A REGULAMENTACAO DE ARRANJOS DE PAGAMENTO E/OU DO SISTEMA DE PAGAMENTOS BRASILEIRO (SPB), ASSIM COMO PODEM SER DESENVOLVIDAS INTERPRETACOES DIVERSAS A RESPEITO DAS NORMAS EM VIGOR, Q UE PODEM AFETAR  | regulamento 1033673 p. 13 [crédito imobiliário]:  DE SERVICOS REPRESENTADOS POR (A) TITULOS DE CREDITO, TAIS COMO, MAS NAO SE LIMITANDO, A DUPLICATAS, NOTAS PROMISSORIAS, NOTAS COMERCIAIS, CEDULAS DE CREDITO BANCARIO, CEDULAS DE CREDITO IMOBILIARIO; E (B) TODO E QUALQUER INSTRUMENTO REPRESENTATIVO DE CREDITO, CONTRATOS E QUAISQUER OUTRO DOCUMENTO, CORRELATADOS DE CREDITOS E/OU TITULOS QUE EVIDENCIEM E COMPROVAM A EXISTENCIA, VALIDADE E EXEQUIBILIDADE DOS DIREITOS CREDITORIOS, DESDE QUE APROVADO PELA ADMINISTRADORA E GESTORA NO QUE DIZ AS SUAS RESPECTIVAS ESFERAS | regulamento 1033673 p. 49 [agronegócio]: EDULAS DE CREDITO BANCARIO (CCB), NOTAS COMERCIAIS (NC), NOTAS DE CREDITO A EXPORTACAO (NCE), CERTIFICADOS DE DIREITOS CREDITORIOS DO AGRONEGOCIO (CDCA), CEDULA DO PRODUTOR RURAL (CPR), CERTIFICADOS DE RECEBIVEIS DO AGRONEGOCIO (CRA), CERTIFICADO DE DEPOSITO AGROPECUARIO, NOTA DE CREDITO DO AGRONEGOCIO (NCA), CEDULA DE CREDITO RURAL (CCR), NOTA DE CREDITO RURAL (NCR), WARRANTS, CEDULA DE CREDITO IMOBILIARIO (CCI), CERTIFICADO DE RECEBIVEIS IMOBILIARIOS (CRI), CEDULA DE CRED ITO COMERCIAL (CCC), CED || CEDENTE/ORIGINADOR: regulamento 1033673 p. 16: CNPJ”); (II) OS DIREITOS CREDITORIOS DEVEM SER CEDIDOS PELOS CEDENTES; (III) OS DIREITOS CREDITORIOS DEVERAO SER EXCLUSIVAMENTE EXPRESSOS EM MOEDA CORRENTE NACIONAL",Financeiro,Multicarteira Financeiro,Financeiro,Multissetorial / Outros,Multicarteira financeiro,aprovado,media,"O mandato enumera 4 famílias de direitos creditórios, mas 60% da evidência pertence ao tipo Financeiro; a leitura multicarteira é fechada dentro desse tipo.",adquirência / arranjos de pagamento=30.0; crédito imobiliário=24.0; agronegócio=22.0; fomento mercantil / factoring=14.0; receitas e dívidas do poder público=3.0; direitos judiciais privados=0.9,,False,,leitura_pagina_a_pagina_regulamento,Mandato multicarteira: a materialidade por família depende da carteira observada em cada competência.
