closeout_id,ordem,pacote_tipo,escopo,prioridade,status_fechamento,bloqueia_publicacao,exige_nota_publica,pendencias,fundos,pl_referencia_brl,competencia_referencia,evidencia,acao_sugerida,ui_surface,source_artifacts,rerun_command,record_ids_sample
chunk_doc-0053,427,chunk documental,doc-0053,alta,atenção,False,False,100,14,0,202605,"100 docs; 100 prioridade 2025-26; CLASSE ÚNICA DE COTAS DO ST 1014 FIDC RESPONSABILIDADE LIMITADA, FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EXT WARREN I DE RESPONSABILIDADE LIMITADA, ST 1017 FIDC RESPONSABILIDADE LIMITADA, FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CONCREDITO II RESPONSABILIDADE LIMITADA",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0053,doc-0053
chunk_doc-0054,428,chunk documental,doc-0054,alta,atenção,False,False,100,13,0,202605,"100 docs; 100 prioridade 2025-26; 4 ILHAS CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS, CENTRO SUL CONCESSOES FIDC DE RESPONSABILIDADE LIMITADA, MS BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS, GTCS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0054,doc-0054
chunk_doc-0055,429,chunk documental,doc-0055,alta,atenção,False,False,100,15,0,202605,"100 docs; 100 prioridade 2025-26; ANGICO FIDC SEGMENTO INFRAESTRUTURA E AGRONEGOCIO DE RESPONSABILIDADE LIMITADA, CLASSE ÚNICA DO LCM STRIPES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA, STORRBERG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DE RESPONSABILIDADE LIMITADA, DOLPHIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0055,doc-0055
chunk_doc-0056,430,chunk documental,doc-0056,alta,atenção,False,False,100,18,0,202605,"100 docs; 100 prioridade 2025-26; TAYA TECH FGTS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS, DAYCOVAL D194 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS, CLOUDWALK AGI FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS SEGMENTO MEIOS DE PAGAMENTO, ARC TURBI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0056,doc-0056
chunk_doc-0057,431,chunk documental,doc-0057,alta,atenção,False,False,100,10,0,202605,"100 docs; 100 prioridade 2025-26; ORUMAS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS, RED SEA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA, XP CREDIT PORTFOLIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DE RESPONSABILIDADE LIMITADA, MAIS TODOS PF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0057,doc-0057
chunk_doc-0058,432,chunk documental,doc-0058,alta,atenção,False,False,100,18,0,202605,"100 docs; 100 prioridade 2025-26; SEGUE ÁRTICO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO RESPONSABILIDADE LIMITADA, SV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS, ALTOMAX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO RECEBÍVEIS COMERCIAIS DE RESP LTDA, HELM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0058,doc-0058
chunk_doc-0059,433,chunk documental,doc-0059,alta,atenção,False,False,100,14,0,202605,"100 docs; 100 prioridade 2025-26; CLASSE ÚNICA DE COTAS DO ST 1016 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA, ESTALEIRO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS, ESTALEIRO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS, ESTALEIRO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0059,doc-0059
chunk_doc-0060,434,chunk documental,doc-0060,alta,atenção,False,False,100,10,0,202605,"100 docs; 100 prioridade 2025-26; EXA AGCN USD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA, M CASTRO CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA, ATLAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS, MD LESTE IC PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - DE RESPONSABILIDADE LIMITADA",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0060,doc-0060
chunk_doc-0061,435,chunk documental,doc-0061,alta,atenção,False,False,100,11,0,202605,"100 docs; 100 prioridade 2025-26; CONSIGNADOS IX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA, AMYX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS, ARTESANAL BTG CDI+ FIC DE FI EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA, GALAPAGOS SPECIAL OPPORTUNITIES RG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0061,doc-0061
chunk_doc-0062,436,chunk documental,doc-0062,alta,atenção,False,False,100,11,0,202605,"100 docs; 100 prioridade 2025-26; ER - ENERGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA, BEFLY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA, PRECATO V FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA, VSG LEGAL I FIDC DE RESP LIMITADA",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0062,doc-0062
chunk_doc-0063,437,chunk documental,doc-0063,alta,atenção,False,False,100,12,0,202605,"100 docs; 100 prioridade 2025-26; CHEMICAL XIV - FIDC - INDUSTRIA PETROQUIMICA, DAYCOVAL D235 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS, AMANA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS, MV I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0063,doc-0063
chunk_doc-0064,438,chunk documental,doc-0064,alta,atenção,False,False,100,11,0,202605,"100 docs; 100 prioridade 2025-26; COTIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS, ATLAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS, MT CONSIGNADO PRIVADO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS, SIMPALA ÁRTICO FEDERAL FIDC FINANCEIRO RESPONSABILIDADE LIMITADA",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0064,doc-0064
chunk_doc-0065,439,chunk documental,doc-0065,alta,atenção,False,False,100,12,0,202605,"100 docs; 100 prioridade 2025-26; BSB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS, ST 1018 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA, MTR CRÉDITOS SELECIONADOS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITA, BRAEVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0065,doc-0065
chunk_doc-0066,440,chunk documental,doc-0066,alta,atenção,False,False,100,14,0,202605,"100 docs; 100 prioridade 2025-26; ALLU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA, FIDC BV AUTO II SEGMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA, CLASSE II DO TUNDRA FIDC DE RESPONSABILIDADE LIMITADA, RIPRESA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0066,doc-0066
chunk_doc-0067,441,chunk documental,doc-0067,alta,atenção,False,False,100,12,0,202605,"100 docs; 100 prioridade 2025-26; DIRECTCON FUNDO DE INVESTIMENTO DIREITOS CREDITORIOS DE RESPONSABILIDADE LIMITADA, WCS CONSIG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA, LRS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA, MAVERICKS CONSIG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0067,doc-0067
chunk_doc-0068,442,chunk documental,doc-0068,alta,atenção,False,False,100,12,0,202605,"100 docs; 100 prioridade 2025-26; EOS FINANCIAMENTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA, PÁTRIA - G5 CRÉDITO ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS, FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MAQUINAS & SERVICOS, BYX MOZART FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - CRÉDITO CONSIGNADO RESP. LIMITADA",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0068,doc-0068
chunk_doc-0069,443,chunk documental,doc-0069,alta,atenção,False,False,100,13,0,202605,"100 docs; 100 prioridade 2025-26; NEO CRÉDITO SPECIAL SITUATIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA, FUNDO DE INVESTIMENTO EM COTAS DE FIDC SÊNIOR EXODUS INSTITUCIONAL - RESPONSABILIDADE LIMITADA, DAYCOVAL D290 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS, JC ODIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0069,doc-0069
chunk_doc-0070,444,chunk documental,doc-0070,alta,atenção,False,False,100,12,0,202605,"100 docs; 100 prioridade 2025-26; GCB FORNECEDORES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS RESPONSABILIDADE LIMITADA, INSPIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA, TNB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA, ITAU CREDITO ESTRUTURADO ADVISORY ALPES III FIDC RESPONSABILIDADE LIMITADA",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0070,doc-0070
chunk_doc-0071,445,chunk documental,doc-0071,alta,atenção,False,False,100,13,0,202605,"100 docs; 100 prioridade 2025-26; PB77 ACADEMIAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA, MARIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA, SERENNA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS, FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS TELCOBANK II RESPONSABILIDADE LIMITADA",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0071,doc-0071
chunk_doc-0072,446,chunk documental,doc-0072,alta,atenção,False,False,100,14,0,202605,"100 docs; 100 prioridade 2025-26; FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CLT NOW RESPONSABILIDADE LIMITADA, FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DTBR II - RESPONSABILIDADE LIMITADA, TOP 2025 A FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA, BMJ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0072,doc-0072
chunk_doc-0073,447,chunk documental,doc-0073,alta,atenção,False,False,100,14,0,202605,"100 docs; 100 prioridade 2025-26; FACIO 4 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA, MCP FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DE RESPONSABILIDADE LIMITADA, FIDC RANDONCORP SEGMENTO RECEBÍVEIS COMERCIAIS RESPONSABILIDADE LIMITADA, CROMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0073,doc-0073
chunk_doc-0074,448,chunk documental,doc-0074,alta,atenção,False,False,100,14,0,202605,"100 docs; 100 prioridade 2025-26; DOMINUS WISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS, LIFT EVENT CAPITAL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA, ENDURANCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA, FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FEDERAL PADRONIZADO RESPONSABILIDADE LIMITADA",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0074,doc-0074
chunk_doc-0075,449,chunk documental,doc-0075,alta,atenção,False,False,100,15,0,202605,"100 docs; 100 prioridade 2025-26; FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS STELLANTIS MOBILITY II - RESPONSABILIDADE LIMITADA, OPENSEA SP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA, AVEIRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS, USECORP F3 PILOTAGE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0075,doc-0075
chunk_doc-0076,450,chunk documental,doc-0076,alta,atenção,False,False,100,17,0,202605,"100 docs; 100 prioridade 2025-26; SELLER 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS SEGMENTO MEIOS DE PAGAMENTO DE RESP LIMITADA, ROBBIN PAGAMENTOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA, UDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA, DAYCOVAL D336 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0076,doc-0076
chunk_doc-0077,451,chunk documental,doc-0077,alta,atenção,False,False,100,18,0,202605,"100 docs; 100 prioridade 2025-26; DAYCOVAL D369 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS, MLC 1C FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA, ST2 MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS, CLASSE CONSIGNADO PRIVADO DO MT GLOBAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0077,doc-0077
chunk_doc-0079,452,chunk documental,doc-0079,alta,atenção,False,False,100,19,0,202605,"100 docs; 100 prioridade 2025-26; ERYTHRINA FIDC SEGMENTO INFRAESTRUTURA E AGRONEGOCIO DE RESPONSABILIDADE LIMITADA, INFINITUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA, VKTECH FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA, RSC SERVICOS FINANCEIROS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0079,doc-0079
chunk_doc-0005,453,chunk documental,doc-0005,alta,atenção,False,False,96,40,0,202605,"96 docs; 96 prioridade 2025-26; SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA, ADGM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS, MAQNELSON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA, SIRIUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0005,doc-0005
chunk_doc-0014,454,chunk documental,doc-0014,alta,atenção,False,False,95,40,0,202605,"95 docs; 95 prioridade 2025-26; MB GENESIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA, MORISCO SPECIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA, MRV PRÓ SOLUTO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IMOBILIÁRIOS DE RESP LIMITADA, DOMINUS WISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0014,doc-0014
chunk_doc-0078,455,chunk documental,doc-0078,alta,atenção,False,False,94,20,0,202605,"94 docs; 94 prioridade 2025-26; ROOT CAPITAL FICUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA, DAYCOVAL D358 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS, MURALE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS, CORE RETURN CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0078,doc-0078
chunk_doc-0043,456,chunk documental,doc-0043,alta,atenção,False,False,92,20,0,202605,"92 docs; 92 prioridade 2025-26; ORRAM HIGH YIELD FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS, BANCOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS, KYOMI RENDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS, ROVER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0043,doc-0043
chunk_doc-0011,457,chunk documental,doc-0011,alta,atenção,False,False,89,40,0,202605,"89 docs; 89 prioridade 2025-26; CHEMICAL XIV - FIDC - INDUSTRIA PETROQUIMICA, DAYCOVAL D235 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS, AMANA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS, MV I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0011,doc-0011
chunk_doc-0003,458,chunk documental,doc-0003,alta,atenção,False,False,86,40,0,202605,"86 docs; 86 prioridade 2025-26; FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS FORNECEDORES MADEIRA MADEIRA I, PHD FEEDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS, STARTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS, SPARK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0003,doc-0003
chunk_doc-0004,459,chunk documental,doc-0004,alta,atenção,False,False,78,40,0,202605,"78 docs; 78 prioridade 2025-26; CLOUDWALK AKIRA II FIDC SEGMENTO MEIOS DE PAGAMENTO, ACCESS ASA DISTRESSED FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS, MT INSS RECEIVABLES III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE, XP CREDIT SELECTION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS",revisar candidatos,Documentos > Chunks,document_chunk_plan.csv,python scripts/build_fidc_industry_documents.py --chunk-id doc-0004,doc-0004
gate_readiness_document_chunk_processing,12,portão,Documentos,média,atenção,False,False,109,0,0,202605,"técnico 27/109 prontos; acompanhamento 0/109 fechado; 0 sem acompanhamento; 109 pendentes; 0 em andamento; 0 bloqueados; diagnóstico 80/109 chunks, 8807 docs, 64 PDFs para OCR, 0 erros; texto 80/109 chunks, 8807 docs, 0 OCR, 0 erros; campos 80/109 chunks, 842 participantes, 7635 critérios",Revisar candidatos e fechar o acompanhamento no editor Documentos > Chunks; OCR só aparece se restar lacuna técnica.,Pipeline > Portão,document_chunk_diagnostics.csv.gz | document_text_index.csv.gz | document_participant_candidates.csv.gz | document_criteria_candidates.csv.gz,python scripts/build_fidc_industry_document_fields.py --chunk-id doc-0001 && python scripts/build_fidc_industry_document_chunk_plan.py,readiness_document_chunk_processing
gate_readiness_structured_coverage,13,portão,Snapshot,média,atenção,False,False,4019,0,0,202605,cedentes identificados 200/4219; sinal cedente/sacado 167/4219 (65 sem participante); critérios 575/4219,Priorizar lacunas estruturais em FIDCs materiais antes de publicar cortes por participante.,Pipeline > Portão,industry_fund_snapshot_manifest.json,python scripts/build_fidc_industry_fund_snapshot.py,readiness_structured_coverage
gate_prd_document_processing_chunks,14,portão,Documentos,média,atenção,False,False,1,0,0,202605,109 chunks; 82 abertos; 250 docs/chunk máx.; diagnóstico 80 chunks/8807 docs; 64 PDFs para OCR; texto 80 chunks/8807 docs; 0 OCR; campos 80 chunks/842 participantes/7635 critérios,"Tratar exceções de OCR, revisar candidatos e fechar/justificar os chunks abertos.",Pipeline > Portão,document_chunk_plan.csv | document_text_index.csv.gz | document_participant_candidates.csv.gz | document_criteria_candidates.csv.gz,python scripts/build_fidc_industry_document_text.py --chunk-id doc-0001 && python scripts/build_fidc_industry_document_fields.py --chunk-id doc-0001 && python scripts/build_fidc_industry_document_chunk_plan.py,prd_document_processing_chunks
gate_prd_incremental_monthly_update,15,portão,Evolução contínua,média,atenção,False,False,1,0,0,202605,4279 linhas de delta; 71 FIDCs em onboarding; 3327/3327 alta prioridade abertas na fila única,Fechar alta prioridade da fila única antes de publicar a competência.,Pipeline > Portão,industry_monthly_delta.csv.gz | industry_incremental_onboarding.csv | industry_curation_queue.csv.gz,python scripts/build_fidc_industry_monthly_delta.py && python scripts/build_fidc_industry_incremental_onboarding.py && python scripts/build_fidc_industry_curation_queue.py,prd_incremental_monthly_update
gate_prd_public_audit_readiness,16,portão,Qualidade,média,atenção,False,True,1,0,0,202605,546 valores com documento; 240 com página; 430 com score; 6 grupos dimensão/fonte baixa qualidade; 8 claims públicos reconciliados; 8 pontes metodológicas,Aumentar cobertura de página/score e manter diferenças ANBIMA/CVM explícitas antes de apresentações externas.,Pipeline > Portão,industry_pipeline_index.json | industry_dimension_traceability_matrix.csv | industry_dimension_value_atlas.csv.gz | industry_public_claim_audit.csv | industry_public_claim_methodology_bridge.csv,python scripts/build_fidc_industry_traceability.py && python scripts/build_fidc_industry_public_claim_audit.py && python scripts/build_fidc_industry_pipeline_index.py,prd_public_audit_readiness
gate_public_methodology_disclosure,17,portão,Claims públicos,média,atenção,False,True,16,0,0,202605,8 pontes; 5 severidade alta/bloqueante,Manter nota ANBIMA/CVM e diferenças de universo/conceito junto dos números públicos.,Pipeline > Portão,industry_public_claim_methodology_bridge.csv,python scripts/build_fidc_industry_public_claim_audit.py,public_methodology_disclosure
gate_plan_documents_202,20,portão,Inventariar documentação pública,média,atenção,False,False,1,0,0,202605,Documentos: 109 (Revisar candidatos e fechar o acompanhamento no editor Documentos > Chunks; OCR só aparece se restar lacuna técnica.),Fechar bloqueios/atenções vinculados antes de depender desta etapa.,Pipeline > Portão,document_inventory | document_processing_chunks | manifest | document_chunk_plan,python scripts/build_fidc_industry_documents.py,plan_documents_202
gate_plan_document_chunk_diagnostics_203,21,portão,Diagnosticar extraibilidade do próximo chunk,média,atenção,False,False,1,0,0,202605,Documentos: 109 (Revisar candidatos e fechar o acompanhamento no editor Documentos > Chunks; OCR só aparece se restar lacuna técnica.),Fechar bloqueios/atenções vinculados antes de depender desta etapa.,Pipeline > Portão,document_chunk_diagnostics | document_chunk_run_summary | manifest,python scripts/build_fidc_industry_document_chunk_diagnostics.py --chunk-id doc-0001,plan_document_chunk_diagnostics_203
gate_plan_document_text_204,22,portão,Materializar texto do próximo chunk,média,atenção,False,False,1,0,0,202605,Documentos: 109 (Revisar candidatos e fechar o acompanhamento no editor Documentos > Chunks; OCR só aparece se restar lacuna técnica.),Fechar bloqueios/atenções vinculados antes de depender desta etapa.,Pipeline > Portão,document_text_index | document_text_run_summary | document_text_cache | manifest,python scripts/build_fidc_industry_document_text.py --chunk-id doc-0001,plan_document_text_204
gate_plan_document_fields_205,23,portão,Extrair campos do próximo chunk,média,atenção,False,False,1,0,0,202605,Documentos: 109 (Revisar candidatos e fechar o acompanhamento no editor Documentos > Chunks; OCR só aparece se restar lacuna técnica.),Fechar bloqueios/atenções vinculados antes de depender desta etapa.,Pipeline > Portão,document_participant_candidates | document_criteria_candidates | document_field_run_summary | manifest,python scripts/build_fidc_industry_document_fields.py --chunk-id doc-0001,plan_document_fields_205
