cnpj,fund_name,setor_n1_metadata,setor_n2_metadata,metadata_confidence,setor_n1_document,setor_n2_document,document_classification_evidence,setor_n1_final,setor_n2_final,final_classification_source,regulamento_count,document_count_total,latest_regulamento_file,latest_regulamento_date,pdf_extraction_status,pages_extracted,monocedente_or_multicedente,concentrated_or_pulverized_debtors,credit_rights_allocation_min_pct,subordination_main_pct,subordination_all_pcts,cash_reserve_main_pct,concentration_limit_main_pct,default_trigger_main_pct,asset_class_confirmed,asset_class_confirmed_evidence,named_originator_or_cedente,named_originator_or_cedente_evidence,named_debtor_or_sacado,named_debtor_or_sacado_evidence,revolving_period,revolving_period_evidence,subordination_minimum,subordination_minimum_evidence,mezzanine_layer,mezzanine_layer_evidence,cash_or_liquidity_reserve,cash_or_liquidity_reserve_evidence,repurchase_or_indemnity,repurchase_or_indemnity_evidence,eligibility_criteria,eligibility_criteria_evidence,concentration_limits,concentration_limits_evidence,default_or_performance_triggers,default_or_performance_triggers_evidence,rating_required,rating_required_evidence,derivatives_allowed,derivatives_allowed_evidence,amortization_profile_defined,amortization_profile_defined_evidence,feature_hits_count,feature_hits_share
55198653000119,DAYCOVAL D123 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Crédito PF,Consignado/INSS,descricao_lastro: regex `CONSIGNADO`,Crédito PF,Consignado/INSS,documento_regulamento,3,11,data/raw/55198653000119/932768_regulamento_regulamento_932768_2025-06-06_2025-06-06.pdf,2025-06-06,ok,35,indeterminado,concentrado,,,,,,,sim,POLITICA DE INVESTIMENTO DA CLASSE (II) ESTIMAR A INADIMPLENCIA DA CARTEIRA DE DIREITOS CREDITORIOS E ESTABELECER INDICES DE SUBORDINACAO (III) ESTIMAR O PRAZO MEDI O PONDERADO DA...,nao,,nao,,nao,,sim,INDICE DE SUBORDINACAO PERMANECA ATENDIDO. O VALOR DA AMORTIZACAO EXTRAORDINARIA MEZANINO CORRESPONDERA AO EXCESSO DE SPREAD VERIFICADO NA RESPECTIVA DATA DE PAGA,sim,MEZANIN,sim,"RESERVA DE LIQUIDEZ, RESERVA DE CAIXA E VALORACAO DOS DIREITOS CREDITORIOS E ATIVOS FINANCEIROS ...........................................",nao,,sim,"CRITERIOS DE ELEGIBILIDADE, CONDICOES DE CESSAO E VERIFICACAO DOS DOCUMENTOS COMPROBATORIOS DO LASTRO ................................................. 46 5. POLITICA",nao,,sim,EVENTOS DE AVALIACAO E LIQUIDACAO ANTECIPADA DA CLASSE UNICA68 10. PATRIMONIO LIQUIDO NEGATIVO E INSOLVENCIA .............................. 74 11. FATORES DE RI,sim,CLASSIFICACAO DE RISCO,nao_identificado,,pass_through,FLUXO DE CAIXA,8,0.5714285714285714
63615626000122,DAYCOVAL D336 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Crédito PF,Consignado/INSS,descricao_lastro: regex `CONSIGNADO`,Crédito PF,Consignado/INSS,documento_regulamento,2,3,data/raw/63615626000122/1071784_regulamento_regulamento_1071784_2025-12-26_2025-12-26.pdf,2025-12-26,ok,35,indeterminado,concentrado,,,,,,,sim,"POLITICA DE INVESTIMENTO DA CLASSE, DEVENDO ANALISAR E SELECIONAR OS DIREITOS CREDITORIOS E OS ATIVOS FINANCEIROS DE LIQUIDEZ PARA AQUISICAO PELA CLASSE, O QUE INCLUI, NO MINIMO,...",nao,,nao,,sim,AQUISICAO DE NOVOS DIREITOS CREDITORIOS,sim,"INDICE DE SUBORDINACAO MEZANINO E O INDICE DE SUBORDINACAO SENIOR, QUANDO REFERIDOS EM CONJUNTO. INDICE DE SUBORDINACAO MEZANINO RELACAO ENTRE (A) O VALOR AGREGAD",sim,MEZANIN,sim,"RESERVA DE AMORTIZACAO RESERVA PARA PAGAMENTO DA AMORTIZACAO OU DO RESGATE DAS COTAS, NOS TERMOS DO ITEM 14.2 DO ANEXO. 13 RESERVA DE ENCARGOS",sim,RECOMPRA,sim,"CRITERIOS DE ELEGIBILIDADE SAO OS CRITERIOS QUE DEVEM SER ATENDIDOS PELOS DIREITOS CREDITORIOS, CUJA VALIDACAO SERA FEITA PELA GESTORA, NOS TERMOS DO ITEM 8.1 DO ANEX",nao,,sim,EVENTOS DE AVALIACAO EVENTOS DEFINIDOS NO ITEM 17.2 DO ANEXO CUJA OCORRENCIA ENSEJA A IMEDIATA CONVOCACAO DA ASSEMBLEIA PARA DELIBERAR SE TAIS EVENTOS CONSTITUE,sim,CLASSIFICACAO DE RISCO,nao_identificado,,bullet,,10,0.7142857142857143
63934300000168,DAYCOVAL D369 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,Crédito PF,Consignado/INSS,media,Crédito PF,Consignado/INSS,descricao_lastro: regex `CONSIGNADO`,Crédito PF,Consignado/INSS,metadado_cvm_oferta,3,7,data/raw/63934300000168/1151685_regulamento_regulamento_1151685_2026-03-04_2026-03-04.pdf,2026-03-04,ok,35,cedente_nomeado,devedor_nomeado,,,,,,,sim,"OBJETIVO DO FUNDO E DAS CLASSES DE COTAS 3.1. E OBJETIVO DO FUNDO PROPORCIONAR AOS COTISTAS A VALORIZACAO DE SUAS COTAS, POR MEIO DA APLICACAO DOS RECURSOS DO FUNDO NA AQUISICAO D...",sim,"ORIGINADOR: E A THE ONE PRESTACAO DE SERVICOS LTDA. , SOCIEDADE LIMITADA, INSCRITA NO CNPJ",sim,FGTS,sim,REVOLVENCIA,sim,"RELACAO MINIMA QUE DEVE SER OBSERVADA ENTRE O SOMATORIO DO VALOR DAS COTAS SUBORDINADAS MEZANINO B, DAS COTAS SUBORDINADAS MEZANINO C E DAS COTAS SUBORDIN",sim,MEZANIN,sim,RESERVA DE CAIXA E DA RESERVA DE AMORTIZACAO E (5) A OCORRENCIA DE QUALQUER DOS EVENTOS DE AVALIACAO E DOS EVENTOS DE LIQUIDACAO. (G) MO,sim,SUBSTITUICAO DOS DIREITOS CREDITORIOS,sim,"CRITERIOS DE ELEGIBILIDADE 33 CAPITULO VII DOS PRESTADORES DE SERVICOS ESPECIFICOS DA CLASSE 34 VIII DA NATUREZA, DOS PROCESSOS DE ORIGINACAO DOS DIREITOS CREDITORIOS",sim,"LIMITES DE CONCENTRACAO: SAO OS LIMITES DE CONCENTRACAO CONFORME DEFINIDOS NOS CAPITULOS V E VI DESTE ANEXO ORIGINADOR: E A THE ONE PRESTACAO DE SERVICOS LTDA. , S",sim,EVENTOS DE AVALIACAO DA CLASSE 63 XVII DA LIQUIDACAO DA CLASSE 66 XVIII - DAS RESERVAS 68 XIX - DA ORDEM DE APLICACAO DOS RECURSOS 69 CAPITULO XX DOS ENCARGOS E,sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,revolvente_mais_amortizacao,REVOLVENCIA + AMORTIZACAO,14,1.0
54559035000194,ESTRATÉGIA VINCULADA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Crédito PF,Consignado/INSS,descricao_lastro: regex `CONSIGNADO`,Crédito PF,Consignado/INSS,documento_regulamento,4,15,data/raw/54559035000194/634437_regulamento_regulamento_634437_2024-04-05_2024-04-05.pdf,2024-04-05,ok,35,indeterminado,indeterminado,50.0,,,,,,sim,"POLITICA DE INVESTIMENTO DAS CLASSES (B) ESTIMAR A INADIMPLE NCIA DA CARTEIRA DE DIREITOS CREDITORIOS E, SE FOR O CASO, ESTABELECER UM INDICE DE SUBORDINACAO (C) ESTIMAR O PRAZO M...",nao,,nao,,nao,,sim,INDICE DE SUBORDINACAO (C) ESTIMAR O PRAZO MEDIO PONDERADO DA CARTEIRA DE DIREITOS CREDITORIOS (D) ESTABELECER COMO SE DARAO OS FLUXOS FINANCEIROS DERIVADOS DOS D,nao,,nao,,nao,,sim,"CRITERIOS DE ELEGIBILIDADE E A OBSERVANCIA AOS REQUISITOS DE COMPOSICAO E DIVERSIFICACAO, DE FORMA INDIVIDUALIZADA (B) AVALIAR A ADERENCIA DO RISCO DE PERFORMANCE DOS",nao,,sim,EVENTOS DE AVALIACAO SIGNIFICAM QUAISQUER DOS EVENTOS DE AVALIACAO DESCRITOS NO ANEXO DESCRITIVO DA CLASSE UNICA. EVENTOS DE LIQUIDACAO ANTECIPADA SIGNIFICAM QU,sim,CLASSIFICACAO DE RISCO,nao_identificado,,definido_textual,AMORTIZACAO,6,0.42857142857142855
55070804000159,ESTRATÉGIA VINCULADA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Crédito PF,Consignado/INSS,descricao_lastro: regex `CONSIGNADO`,Crédito PF,Consignado/INSS,documento_regulamento,2,10,data/raw/55070804000159/667195_regulamento_regulamento_667195_2024-05-22_2024-05-22.pdf,2024-05-22,cache,-1,indeterminado,indeterminado,50.0,,,,,,sim,"POLITICA DE INVESTIMENTO DAS CLASSES (B) ESTIMAR A INADIMPLENCIA DA CARTEIRA DE DIREITOS CREDITORIOS E, SE FOR O CASO, ESTABELECER UM INDICE DE SUBORDINACAO (C) E STIMAR O PRAZO M...",nao,,nao,,nao,,sim,INDICE DE SUBORDINACAO (C) E STIMAR O PRAZO MEDIO PONDERADO DA CARTEIRA DE DIREITOS CREDITORIOS (D) ESTABELECER COMO SE DARAO OS FLUXOS FINANCEIROS DERIVADOS DOS,nao,,nao,,nao,,sim,"CRITERIOS DE ELEGIBILIDADE E A OBSERVANCIA AOS REQUISITOS DE COMPOSICAO E DIVERSIFICACAO, DE FORMA INDIVIDUALIZADA (B) AVALIAR A DOCUSIGN ENVELOPE ID: 1D5534A9-86BA-4",nao,,sim,EVENTOS DE AVALIACAO SIGNIFICAM QUAISQUER DOS EVENTOS DE AVALIACAO DESCRITOS NO ANEXO DESCRITIVO DA CLASSE UNICA. EVENTOS DE LIQUIDACAO ANTECIPADA SIGNIFICAM QU,sim,CLASSIFICACAO DE RISCO,nao_identificado,,definido_textual,AMORTIZACAO,6,0.42857142857142855
55695976000118,FALCON FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,Crédito PF,Consignado/INSS,media,Crédito PF,Consignado/INSS,descricao_lastro: regex `CONSIGNADO`,Crédito PF,Consignado/INSS,metadado_cvm_oferta,10,18,data/raw/55695976000118/949744_regulamento_regulamento_949744_2025-06-30_2025-06-30.pdf,2025-06-30,ok,35,indeterminado,concentrado,,,,,,,sim,"DIREITOS CREDITORIOS NAO SEJA ALTERADA, NOS TERMOS DA POLITICA DE INVESTIMENTOS (XV) EFETUAR A CORRETA FORMALIZACAO DOS DOCUMENTOS RELATIVOS AO ENDOSSO DAS CCB",nao,,sim,INSS,sim,AQUISICAO DE NOVOS DIREITOS CREDITORIOS,sim,INDICE DE SUBORDINACAO. 6.6 EMISSAO DE NOVAS COTAS. 6.6.1 A EMISSAO E DISTRIBUICAO DE UMA OU MAIS SERIES DE COTAS SENIORES E/OU SUBCLASSES DE COTAS MEZANINO DEVER,sim,MEZANIN,sim,"RESERVA DE LIQUIDEZ E FUNDO DE DESPESAS E ENCARGOS (B) CASO EXISTA ALGUMA COTA SENIOR OU COTA MEZANINO EM CIRCULACAO, CONSIDERANDO PRO FORM",sim,RECOMPRA,sim,"CRITERIOS DE ELEGIBILIDADE, CONFORME VERIFICADOS PELA GESTORA EM CADA DATA DE OFERTA DE DIREITOS CREDITORIOS. NAO HA CRITERIOS DE ELEGIBILIDADE APLICAVEIS AS COTAS DO",sim,"POR DEVEDOR DE DIREITOS CREDITORIOS DO MESMO GRUPO ECONOMICO. 3.7 O FUNDO NAO PODERA REALIZAR OPERACOES NAS QUAIS A ADMINISTRADORA,",sim,"EVENTOS DE AVALIACAO, EVENTOS DE DESALAVANCAGEM, EVENTOS DE LIQUIDACAO ANTECIPADA E EVENTOS DE REALAVANCAGEM (XXV) ENVIDAR SEUS MELHORES ESFORCOS PARA QUE A CLA",sim,CLASSIFICACAO DE RISCO,vedado,VEDADO ... DERIVATIVOS,pass_through,FLUXO DE CAIXA,13,0.9285714285714286
59225114000182,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS FINEDU.TECH,Não classificado,Revisar manualmente,baixa,Crédito PF,Consignado/INSS,descricao_lastro: regex `CONSIGNADO`,Crédito PF,Consignado/INSS,documento_regulamento,1,7,data/raw/59225114000182/859656_regulamento_regulamento_859656_2025-01-31_2025-01-31.pdf,2025-01-31,ok,35,indeterminado,indeterminado,,,,,,,sim,OBJETIVO 5.1. O OBJETIVO DO FUNDO E PROPORCIONAR AOS SEUS COTISTAS A VALORIZACAO DE SUAS COTAS POR MEIO DA APLICACAO DE SEU PATRIMONIO LIQUIDO NA AQUISICAO DE: (I) DIREITOS CREDIT...,nao,,nao,,sim,REVOLVENCIA,nao,,sim,MEZANIN,nao,,nao,,sim,"CRITERIOS DE ELEGIBILIDADE E (II) ATIVOS FINANCEIROS, EM QUALQUER DOS CASOS, OBSERVADA A POLITICA DE INVESTIMENTOS E OS LIMITES DE COMPOSICAO E CONCENTRACAO DA CARTEI",sim,POR DEVEDOR OU CEDENTE COOBRIGADO. ESSA OBSERVACAO DE LIMITE SERA DISPENSADA ENQUANTO A CLASSE TIVER APENAS COTISTAS (A) SOCIEDADES,sim,"EVENTOS DE AVALIACAO, OS EVENTOS DE ACELERACAO E DESACELERACAO E OS EVENTOS DE LIQUIDACAO VIII. OBSERVAR AS DISPOSICOES CONSTANTES DESTE REGULAMENTO E IX. CUMPR",sim,CLASSIFICACAO DE RISCO,hedge_apenas,DERIVATIVOS PARA PROTECAO/HEDGE,revolvente_mais_amortizacao,REVOLVENCIA + AMORTIZACAO,9,0.6428571428571429
58458737000132,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS PEGCARD DE RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Crédito PF,Consignado/INSS,descricao_lastro: regex `CONSIGNADO`,Crédito PF,Consignado/INSS,documento_regulamento,7,13,data/raw/58458737000132/1170250_regulamento_regulamento_1170250_2026-04-27_2026-04-27.pdf,2026-04-27,ok,35,indeterminado,indeterminado,,,,,,,sim,DIREITOS CREDITORIOS : SIGNIFICAM OS DIREITOS CREDITORIOS REPRESENTADOS POR CCB,nao,,nao,,nao,,nao,,sim,MEZANIN,nao,,sim,INDENIZACAO,sim,CRITERIOS DE ELEGIBILIDADE DOS DIREITOS CREDITORIOS ............ 62 7.5. LIMITES DE COMPOSICAO E CONCENTRACAO ................................ .......................,nao,,sim,"EVENTOS DE AVALIACAO, OS EVENTOS DE ACELERACAO E OS EVENTOS DE LIQUIDACAO, EM CONJUNTO COM A GESTORA XI. MONITORAR, EM CONJUNTO COM A GESTORA, NOS TERMOS PREVIS",sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,definido_textual,AMORTIZACAO,8,0.5714285714285714
54287342000163,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS PIX CARD CONSIG,Não classificado,Revisar manualmente,baixa,Crédito PF,Consignado/INSS,descricao_lastro: regex `CONSIGNADO`,Crédito PF,Consignado/INSS,documento_regulamento,6,18,data/raw/54287342000163/815710_regulamento_regulamento_815710_2025-01-09_2025-01-09.pdf,2025-01-09,ok,35,indeterminado,indeterminado,,,,,,,sim,OBJETIVO 5.1. O OBJETIVO DO FUNDO E PROPORCIONAR AOS SEUS COTISTAS A VALORIZACAO DE SUAS COTAS POR MEIO DA APLICACAO DE SEU PATRIMONIO LIQUIDO NA AQUISICAO DE: (I) DIREITOS CREDIT...,nao,,nao,,nao,,nao,,sim,MEZANIN,nao,,nao,,sim,"CRITERIOS DE ELEGIBILIDADE E (II) ATIVOS FINANCEIROS, EM QUALQUER DOS CASOS, OBSERVADA A POLITICA DE INVESTIMENTOS E OS LIMITES DE COMPOSICAO E CONCENTRACAO DA CARTEI",nao,,sim,EVENTOS DE AVALIACAO E OS EVENTOS DE LIQUIDACAO VIII. OBSERVAR AS DISPOSICOES CONSTANTES DESTE REGULAMENTO E IX. CUMPRIR AS DELIBERACOES DA ASSEMBLEIA DE COTIST,sim,CLASSIFICACAO DE RISCO,hedge_apenas,DERIVATIVOS PARA PROTECAO/HEDGE,definido_textual,AMORTIZACAO,7,0.5
54697682000162,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS SOMACRED SABEMI CONSIGNADO PUBLICO III,Crédito PF,Consignado/INSS,media,Crédito PF,Consignado/INSS,descricao_lastro: regex `CONSIGNADO`,Crédito PF,Consignado/INSS,metadado_cvm_oferta,5,15,data/raw/54697682000162/847122_regulamento_regulamento_847122_2025-02-18_2025-02-18.pdf,2025-02-18,ok,35,indeterminado,indeterminado,,,,,,,sim,OBJETIVO O OBJETIVO DA CLASSE E PROPORCIONAR AOS SEUS COTISTAS A VALORIZACAO DE SUAS COTAS POR MEIO DA APLICACAO DE SEU PATRIMONIO LIQUIDO NA AQUISICAO DE: (I) DIREITOS CREDITORIOS,nao,,nao,,sim,REVOLVENCIA,sim,"INDICE DE SUBORDINACAO SENIOR DEVERA SER IGUAL OU SUPERIOR A 19% (DEZENOVE POR CENTO) . 5.18 APOS A DATA DA 1A INTEGRALIZACAO DE COTAS MEZANINO, O INDICE DE SUBOR",sim,MEZANIN,sim,"RESERVA DE DESPESAS. 5.6.2 O RECEBIMENTO DOS DIREITOS CREDITORIOS PELA CLASSE, A TITULO DE INTEGRALIZACAO DE COTAS SUBORDINADA JUNIOR DEVER",nao,,sim,CRITERIOS DE ELEGIBILIDADE (XI) CUSTOS REFERENTES A DEFESA DOS INTERESSES DE CADA CLASSE DE COTAS E (XII) FATORES DE RISCO. CAPITULO 2 RESPONSABILIDADE DOS PRESTADORE,sim,"LIMITES DE CONCENTRACAO E VEDACOES PARA A COMPOSICAO DA CARTEIRA 4.9 DECORRIDOS 180 (CENTO E OITENTA) DIAS DO INICIO DE SUAS ATIVIDADES, A CLASSE DEVERA MANTER ALO",sim,"EVENTOS DE AVALIACAO, EVENTOS DE LIQUIDACAO E LIQUIDACAO ANTECIPADA DA CLASSE (IX) ORIGEM DOS DIREITOS CREDITORIOS (X) CRITERIOS DE ELEGIBILIDADE (XI) CUSTOS RE",sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,pass_through,,11,0.7857142857142857
29720593000142,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ MULTI CONSIGNADOS I,Crédito PF,Consignado/INSS,media,Crédito PF,FGTS,descricao_lastro: regex `\bFGTS\b`,Crédito PF,Consignado/INSS,metadado_cvm_oferta,10,18,data/raw/29720593000142/1094981_regulamento_regulamento_1094981_2026-01-27_2026-01-27.pdf,2026-01-27,ok,35,indeterminado,concentrado,,,,,,,sim,DIREITOS CREDITORIOS QUE ADQUIRIAM OS DIREITOS CREDITORIOS FIDC CONSIGNADO : OS FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS QUE ADQUIRIAM OS DIREITOS CREDITORIOS FGTS,nao,,sim,"DEVEDORES : AS PESSOAS NATURAIS OU JURIDICAS, IDENTIFICADAS PELO SEU RESPECTIVO NUMERO DE INSCRICAO NO CPF OU NO CNPJ",sim,AQUISICAO DE NOVOS DIREITOS CREDITORIOS,nao,,nao,,sim,"RESERVA DE CAIXA : TEM O SIGNIFICADO QUE LHE E ATRIBUIDO NESTE ANEXO DESCRITIVO A RESOLUCAO CVM 160 A RESOLUCAO CVM NO 160, DE 13 DE JUN",nao,,sim,CRITERIOS DE ELEGIBILIDADE (XI) CUSTOS REFERENTES A DEFESA DOS INTERESSES DE CADA CLASSE DE COTAS E (XII) FATORES DE RISCO. 1.2. O FUNDO SE ENQUADRA NA CATEGORIA DE F,sim,"LIMITE DE CONCENTRACAO DENTRE OS ATIVOS FINANCEIROS DE LIQUIDEZ MENCIONADOS NO ITEM 3. 3, ACIMA. 3.6. CLASSE A PODERA REALIZAR OPERACOES NAS QUAIS A ADMINISTRADOR",sim,"EVENTOS DE AVALIACAO, EVENTOS DE LIQUIDACAO E LIQUIDACAO ANTECIPADA DA CLASSE (IX) ORIGEM DOS DIREITOS CREDITORIOS (X) CRITERIOS DE ELEGIBILIDADE (XI) CUSTOS RE",sim,CLASSIFICACAO DE RISCO,vedado,VEDADO ... DERIVATIVOS,amortizacao_programada,AMORTIZACAO DE COTAS QUE ESTEJAM PROGRAMADA,10,0.7142857142857143
60371387000114,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NEXT CONSIG,Não classificado,Revisar manualmente,baixa,Crédito PF,Consignado/INSS,descricao_lastro: regex `CONSIGNADO`,Crédito PF,Consignado/INSS,documento_regulamento,1,6,data/raw/60371387000114/927927_regulamento_regulamento_927927_2025-04-10_2025-04-10.pdf,2025-04-10,ok,35,indeterminado,indeterminado,,,,,,,sim,OBJETIVO 5.1. O OBJETIVO DO FUNDO E PROPORCIONAR AOS SEUS COTISTAS A VALORIZACAO DE SUAS COTAS POR MEIO DA APLICACAO DE SEU PATRIMONIO LIQUIDO NA AQUISICAO DE: (I) DIREITOS CREDIT...,nao,,nao,,sim,REVOLVENCIA,nao,,sim,MEZANIN,nao,,nao,,sim,"CRITERIOS DE ELEGIBILIDADE E (II) ATIVOS FINANCEIROS, EM QUALQUER DOS CASOS, OBSERVADA A POLITICA DE INVESTIMENTOS E OS LIMITES DE COMPOSICAO E CONCENTRACAO DA CARTEI",nao,,sim,"EVENTOS DE AVALIACAO, OS EVENTOS DE ACELERACAO E DESACELERACAO E OS EVENTOS DE LIQUIDACAO VIII. OBSERVAR AS DISPOSICOES CONSTANTES DESTE REGULAMENTO E IX. CUMPR",sim,CLASSIFICACAO DE RISCO,hedge_apenas,DERIVATIVOS PARA PROTECAO/HEDGE,revolvente_mais_amortizacao,REVOLVENCIA + AMORTIZACAO,8,0.5714285714285714
19599487000107,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ZIPDIN I,Não classificado,Revisar manualmente,baixa,Crédito PF,Consignado/INSS,descricao_lastro: regex `CONSIGNADO`,Crédito PF,Consignado/INSS,documento_regulamento,10,18,data/raw/19599487000107/926528_regulamento_regulamento_926528_2025-06-16_2025-06-16.pdf,2025-06-16,ok,35,indeterminado,concentrado,,,,,,,sim,"DIREITOS CREDITORIOS SEM COOBRIGACAO E OUTRAS AVENCAS , A SER CELEBRADO ENTRE O FUNDO E AS CEDENTES, QUE TEM POR OBJETO ESTABELECER AS REGRAS E CONDICOES PARA APRESENTACAO E ENDOS...",nao,,nao,,nao,,sim,INDICE DE SUBORDINACAO MEZANINO A: SIGNIFICA A RELACAO PERCENTUAL MINIMA ENTRE (A) O SOMATORIO DO VALOR DAS COTAS SUBORDINADAS MEZANINO B E COTAS SUBORDINADAS JUN,sim,MEZANIN,sim,RESERVA DE AMORTIZACAO: RESERVA EM VALOR EQUIVALENTE AO MONTANTE NECESSARIO PARA A REALIZACAO DAS AMORTIZACOES DA PROXIMA PARCELA DE COTAS SEN,sim,RECOMPRA,sim,"CRITERIOS DE ELEGIBILIDADE: OS CRITERIOS DE ELEGIBILIDADE DOS DIREITOS DE CREDITO CEDIDOS AO FUNDO, CONFORME ESTABELECIDO NO ARTIGO 10 DESTE REGULAMENTO XXXVIII. CUST",sim,"LIMITE DE CONCENTRACAO DE , NO MAXIMO, 3% (TRES POR CENTO) DOS DIREITOS DE CREDITO INTEGRANTES DA CARTEIRA DO FUNDO DEVIDOS POR EMPREGADOS CONVENIADOS COM IDADE E",sim,EVENTOS DE AVALIACAO: AS SITUACOES DESCRITAS NO ARTIGO 64 DO REGULAMENTO LII. EVENTOS DE LIQUIDACAO ANTECIPADA : AS SITUACOES DESCRITAS NO ARTIGO 67 DO REGULAME,sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,definido_textual,AMORTIZACAO,11,0.7857142857142857
52273542000131,FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Crédito PF,Consignado/INSS,descricao_lastro: regex `CONSIGNADO`,Crédito PF,Consignado/INSS,documento_regulamento,9,18,data/raw/52273542000131/1125841_regulamento_regulamento_1125841_2026-02-27_2026-02-27.pdf,2026-02-27,ok,35,indeterminado,indeterminado,,,,,,,sim,DIREITOS CREDITORIOS QUE NAO ESTEJAM VENCIDOS E PENDENTES DE PAGAMENTO NA DATA DA TRANSFERENCIA II. A CCB,nao,,nao,,sim,REVOLVENCIA,nao,,sim,MEZANIN,nao,,nao,,sim,"CRITERIOS DE ELEGIBILIDADE E (II) ATIVOS FINANCEIROS, EM QUALQUER DOS CASOS, OBSERVADA A POLITICA DE INVESTIMENTOS E OS LIMITES DE COMPOSICAO E CONCENTRACAO DA CARTEI",nao,,sim,EVENTOS DE AVALIACAO E OS EVENTOS DE LIQUIDACAO VIII. OBSERVAR AS DISPOSICOES CONSTANTES DESTE REGULAMENTO E IX. CUMPRIR AS DELIBERACOES DA ASSEMBLEIA DE COTIST,sim,CLASSIFICACAO DE RISCO,hedge_apenas,DERIVATIVOS PARA PROTECAO/HEDGE,revolvente_mais_amortizacao,REVOLVENCIA + AMORTIZACAO,8,0.5714285714285714
63849932000123,GALAPAGOS ATLAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Crédito PF,Consignado/INSS,descricao_lastro: regex `CONSIGNADO`,Crédito PF,Consignado/INSS,documento_regulamento,6,14,data/raw/63849932000123/1057809_regulamento_regulamento_1057809_2025-12-10_2025-12-10.pdf,2025-12-10,ok,35,indeterminado,indeterminado,,,,,,,sim,DIREITOS CREDITORIOS DECORRAM DE CCB,nao,,nao,,nao,,nao,,nao,,sim,"RESERVA DE DESPESAS DE MODO QUE ESTA, AO FINAL DE CADA DIA UTIL, SEJA EQUIVALENTE AO MONTANTE ESTIMADO DOS ENCARGOS DA CLASSE, A SEREM INCO",nao,,sim,"CRITERIOS DE ELEGIBILIDADE E (II) ATIVOS FINANCEIROS, EM QUALQUER DOS CASOS, OBSERVADA A POLITICA DE INVESTIMENTOS E OS LIMITES DE COMPOSICAO E CONCENTRACAO DA CARTEI",sim,"LIMITES DE CONCENTRACAO, CONFORME VERIFICADO PELA GESTORA E/OU ADMINISTRADORA, NOS TERMOS PREVISTOS NESTE ANEXO, DESDE QUE NAO SANADO NO PRAZO DE 30 (TRINTA) DIAS",sim,EVENTOS DE AVALIACAO E OS EVENTOS DE LIQUIDACAO VIII. OBSERVAR AS DISPOSICOES CONSTANTES DESTE REGULAMENTO E IX. CUMPRIR AS DELIBERACOES DA ASSEMBLEIA DE COTIST,sim,CLASSIFICACAO DE RISCO,vedado,VEDADO ... DERIVATIVOS,bullet,RESGATE DE COTAS NA DATA DE VENCIMENTO,8,0.5714285714285714
63168433000170,LARCA AURORA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADO DE RESPONSABILIDADE LIMITADA,Crédito PF,Consignado/INSS,media,Crédito PF,Consignado/INSS,descricao_lastro: regex `CONSIGNADO`,Crédito PF,Consignado/INSS,metadado_cvm_oferta,7,12,data/raw/63168433000170/1023248_regulamento_regulamento_1023248_2025-10-29_2025-10-29.pdf,2025-10-29,ok,3,indeterminado,indeterminado,,,,,,,nao,,nao,,nao,,nao,,nao,,nao,,nao,,nao,,nao,,nao,,nao,,nao,,nao_identificado,,nao_identificado,,0,0.0
