benchmark_confiavel,campos_nao_preenchidos,capacidade_ate_gatilho,categoria_risco_atual,categoria_risco_proposta,cedente,cedente_originador_literal,cnpj,cnpj_formatado,cnpj_numerico,comparabilidade_motivo,comparavel_flag,coorte,data_ref,documento_data,documento_id,excecao_asterisco_flag,excesso_vs_mercado,foco_exibicao,folga_pp,fonte_avaliacao_reclassificacao,fonte_documental,fonte_partes_recebivel,fundamento_avaliacao_reclassificacao,grupo_comparacao,middle_market_evidencia,middle_market_porte_documentado_flag,middle_market_status,minimo_estrutural_display,minimo_estrutural_formula,minimo_estrutural_natureza,minimo_estrutural_usado,minimo_junior_ajustado,minimo_junior_calculado,minimo_junior_literal,mvp_elegivel_flag,mvp_faixa_sub_atual,mvp_situacao_piso,mvp_slide_categoria,mvp_slide_categoria_fonte,mvp_slide_categoria_motivo,mvp_slide_categoria_original,mvp_slide_categoria_override_flag,n_comparaveis_categoria,nome_oficial_cvm,nome_referencia,observacao_complemento_manual,ordem,originador,pagina_clausula,papel_literal,pl_atual_brl,pl_classes_reportadas_brl,pl_subordinado_atual_brl,posicao_mercado,preco_cota_brl,preco_cota_classe_serie,preco_cota_display,preco_cota_documento_data,preco_cota_documento_id,preco_cota_excecao_asterisco_flag,preco_cota_fonte,preco_cota_natureza,preco_cota_status,reclassificacao_proposta_flag,sacado_devedor,situacao_regulatoria,status_avaliacao_reclassificacao,status_complemento_manual,status_curadoria_documental,status_identidade,status_preenchimento,status_sub_pl_atual,sub_pl_atual,subtipo_risco_diagnosticado,suporte_combinado_junior_mezanino,suporte_total,taxonomia_estrutural,texto_minimo,tipo_exibicao,tipo_recebivel_literal,nome_cvm,pl_publicado_brl,linhas_tabela_iv,contas_senior_reportadas,linhas_tabela_x_1_1,competencia_cvm,situacao_contas_senior,indicio_posicao_exclusiva,identidade_titular_cvm,ordem_pl
True,originador; sacado/devedor; tipo de recebível,,Consignado INSS e FGTS,Consignado INSS e FGTS,75% Parati / 25% QI Tech,75% Parati / 25% QI Tech,54464892000100,54.464.892/0001-00,54464892000100,Mínimo júnior isolado; a subordinação atual disponível agrega mais de uma classe subordinada ou usa denominador distinto.,False,Carteira 101,2026-06,2025-04-23,884293,False,0.02171366682489409,Crédito Pessoal,,N/D,FundosNet/B3; documento 884293; referência 2025-04-23; p. 85–86,cedente: IMG_8707.jpg,N/D,Consignado FGTS,N/D,,N/D,N/D,direto no regulamento,junior_pl,0.035,,,0.035,True,15%–20%,incomparável,Consignado INSS e FGTS,N/D,N/D,Consignado INSS e FGTS,False,5.0,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MT FGTS RECEIVABLES II,FUNDO I E D C MF RECEIV,"OBS da foto: Rating atual Ba1; se ajustar o rating na base, pode considerar perspectiva estável. Denominação cortada.",85,N/D,85–86,cedente,697493758.97,697493753.1297442,135018676.32594317,acima do mercado,1000.0,Cotas Subordinadas Mezanino,"Cotas Subordinadas Mezanino: R$ 1.000,00",10/11/2025,1033290,False,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1033290,valor nominal unitário (VNU),localizado documentalmente,False,N/D,não medido,fora da revisão Financeiro/Agro,manual_aplicado,revisto — mínimo júnior localizado,localizado,estrutura_incomparavel,Calculado com classes reportadas e PL oficial reconciliado,0.19357689526186925,N/D,,,Consignado FGTS,"Cotas júnior / PL, mínimo de 3,5% no período de investimento e 5,0% depois.",Financeiro,N/D,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MT FGTS RECEIVABLES II,693477740.89,1.0,56.0,1.0,2026-07,mais de 1 conta senior reportada,False,nao publicada,20.0
True,preço unitário da cota; originador,,Financeiro,Financeiro,MovilePay / iFood,MovilePay / iFood,41197066000109,41.197.066/0001-09,41197066000109,Mínimo júnior isolado; a subordinação atual disponível agrega todas as classes subordinadas.,False,Carteira 101,2026-06,2025-12-30,1076481,False,0.06313084788891365,Crédito Pessoal,,regulamento 1076481,FundosNet/B3; documento 1076481; referência 2025-12-30; p. 89,cedente: IMG_8705.JPG | sacado_devedor: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1076481 | tipo_recebivel: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1076481,Operações de crédito formalizadas por CCB,Financeiro,regulamento 1076481,False,Não,N/D,direto no regulamento,junior_pl,0.1,,,0.1,True,35%–60%,incomparável,Financeiro,N/D,N/D,Financeiro,False,12.0,IFOOD PAGO CRÉDITO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO DE RESP LIMITADA,MOVILEPAY CREDITO I FIDC SEGMENTO FINANCEIRO DE RE,Denominação cortada pela largura da coluna na foto.,32,N/D,89,cedente,657095062.27,657096870.419419,239570556.9596191,acima do mercado,,N/D,N/D,N/D,N/D,False,N/D,N/D,não localizado,False,"a pessoa que assume a responsabilidade solidária pelo cumprimento de quaisquer das obrigações principais, acessórias e/ou moratórias, presentes e/ou futuras, no seu vencimento original ou antecipado, assumidas ou que venham a ser assumidas Docusign Envelope ID: 68026EB4-05F6-4277-97D7-D8C28DC37303",não medido,MANTER_ALTA,manual_aplicado,revisto — mínimo júnior localizado,localizado,estrutura_incomparavel,Calculado com classes reportadas e PL oficial reconciliado,0.36459040817016475,"Crédito embedded PF/PJ, CCBs no ecossistema iFood",,,Financeiro,"Cotas júnior / PL: 10,0% até o gatilho contratual e 20,0% depois de atingido o novo patamar.",Financeiro,"todos os direitos creditórios originários de operações de crédito contratadas pelos Devedores Elegíveis, na qualidade de Devedores, com as Instituições Financeiras Parceiras, formalizadas por meio da emissão de CCBs pelos respectivos Devedores Elegíveis em favor das Instituições Financeiras Parceiras",IFOOD PAGO CRÉDITO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO DE RESP LIMITADA,626922437.72,1.0,154.0,1.0,2026-07,mais de 1 conta senior reportada,False,nao publicada,22.0
False,originador; tipo de recebível,,Factoring,Factoring,"5 outros 4,62% 3,17% 3,03% 2,46% 2,41% 84,29%",N/D,18185812000114,18.185.812/0001-14,18185812000114,Mínimo júnior isolado; a subordinação atual disponível agrega todas as classes subordinadas.,False,Carteira 101,2026-06,2025-10-13,1011996,False,,Fomento Mercantil,,N/D,FundosNet/B3; documento 1011996; referência 2025-10-13; p. 53,cedente: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1118448 | sacado_devedor: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1118448,N/D,Factoring,N/D,,N/D,N/D,direto no regulamento,junior_pl,0.22,,,0.22,True,35%–60%,incomparável,Factoring,N/D,N/D,Factoring,False,2.0,GAVEA SUL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP,GAVEA SUL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,N/D,100,N/D,53,N/D,561951177.27,561951177.2989568,257268349.3297246,sem benchmark confiável,1000.0,Cotas Seniores | Cotas Subordinadas | Cotas Subordinadas Mezanino,"Cotas Seniores: R$ 1.000,00 | Cotas Subordinadas: R$ 1.000,00 | Cotas Subordinadas Mezanino: R$ 1.000,00",2025-10-13,1011996,True,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1011996,preço/valor unitário de emissão,localizado documentalmente — múltiplos valores/classes,False,"5 outros Tipo Recebível valor % PL Duplicata 318.392.662,74R$ 68,17% Duplicata de Servico Fisico 27.816.143,36R$ 5,96% Nota Comercial Pós 37.486.768,91R$ 8,03%",não medido,fora da revisão Financeiro/Agro,sem_overlay,revisto — mínimo júnior localizado,localizado,estrutura_incomparavel,Calculado com classes reportadas e PL oficial reconciliado,0.4578126352178015,N/D,,,Factoring,"Cotas subordinadas júnior / PL, mínimo de 22,0%.",Fomento Mercantil,N/D,GAVEA SUL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP,556153020.09,1.0,87.0,1.0,2026-07,mais de 1 conta senior reportada,False,nao publicada,23.0
True,originador; sacado/devedor,0.2837907496627437,Financeiro,Financeiro,Galleria SCD,Galleria SCD,37294759000134,37.294.759/0001-34,37294759000134,Suporte total ou combinado; não representa mínimo júnior isolado.,True,Carteira 101,2026-06,2026-07-10,927443,True,0.01643639177847067,Multicarteira Financeiro,0.2702769044407218,IMG_8707,FundosNet/B3; documento 927443; referência 2026-07-10; p. 110,cedente: IMG_8707.jpg | tipo_recebivel: IMG_8707.jpg,CCBs com garantia imobiliária,Financeiro,IMG_8707,False,Não,"4,76%*","calculado: 1 − 1/1,05",suporte_total_pl,0.047619047619,,,,True,20%–35%,acima do piso,Financeiro,N/D,N/D,Financeiro,False,12.0,GALLERIA HOME EQUITY FIDC,FUNDO I E D C GALLERIA,N/D,91,N/D,110,cedente,513226571.59,513226571.4282056,163152649.59794998,em linha com o mercado,1.0,Cotas Subordinadas Mezanino,"Cotas Subordinadas Mezanino: R$ 1,00",10/07/2026,1243617,False,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1243617,preço/valor unitário de emissão,localizado documentalmente,False,N/D,acima do mínimo,MANTER_ALTA,manual_aplicado,revisto — suporte estrutural total localizado,localizado,completo_para_folga,Calculado com classes reportadas e PL oficial reconciliado,0.31789595205972176,"Home equity PF/PJ, CCB com alienação fiduciária",,0.047619047619,Financeiro,N/D,Financeiro,CCBs com AF de Imóvel oriundos de empréstimo PF e PJs,GALLERIA HOME EQUITY FIDC,518077129.93,1.0,5.0,1.0,2026-07,mais de 1 conta senior reportada,False,nao publicada,24.0
False,originador,,Factoring,Factoring,todas as pessoas físicas ou jurídicas que cedem os Direitos Creditórios para a Classe,Multicedentes & Multisacados,17468142000180,17.468.142/0001-80,17468142000180,Mínimo júnior isolado; a subordinação atual disponível agrega todas as classes subordinadas.,False,Carteira 101,2026-06,2026-04-09,1157934,False,,Fomento Mercantil,,N/D,FundosNet/B3; documento 1157934; referência 2026-04-09; p. 102,cedente: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1271235 | sacado_devedor: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1271235 | tipo_recebivel: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1271235,N/D,Factoring,N/D,,N/D,N/D,direto no regulamento,junior_pl,0.15,,,0.15,True,35%–60%,incomparável,Factoring,N/D,N/D,Factoring,False,2.0,VALOREM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL RESPONSABILIDADE LIMITADA,VALOREM FIDC MULTISSETORIAL,N/D,77,N/D,102,cedente,511752071.28,511752071.4305694,241151436.9547133,sem benchmark confiável,100000.0,Cotas Subordinadas Mezanino,"Cotas Subordinadas Mezanino: R$100.000,00",30/07/2026,1271235,False,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1271235,preço/valor unitário de emissão,localizado documentalmente,False,"pessoas físicas e/ou jurídicas que figurem na qualidade de devedores dos Direitos Creditórios, podendo ser denominado também como “Sacado”",não medido,fora da revisão Financeiro/Agro,manual_aplicado,revisto — mínimo júnior localizado,localizado,estrutura_incomparavel,Calculado com classes reportadas e PL oficial reconciliado,0.4712270853179796,N/D,,,Factoring,"Índice de Subordinação Mezanino: cotas júnior / PL, mínimo de 15,0%.",Fomento Mercantil,"a) direitos e títulos representativos de crédito,",VALOREM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  MULTISETORIAL RESPONSABILIDADE LIMITADA,515010565.37,1.0,46.0,1.0,2026-07,mais de 1 conta senior reportada,False,nao publicada,25.0
False,originador; sacado/devedor; tipo de recebível,0.030806455666920435,Agro / Revenda,Agro / Revenda,Albaugh,Albaugh,47280025000150,47.280.025/0001-50,47280025000150,Estrutura com uma única classe subordinada; métrica atual e piso usam o total subordinado sobre o PL.,True,Carteira 101,2026-06,2025-12-23,1074880,False,,Recebíveis Comerciais,0.021564518966844304,auditoria documental,FundosNet/B3; documento 1074880; referência 2025-12-23; p. 10; 34,cedente: IMG_8705.JPG,"Cedente Albaugh, com tipo literal não isolado",Agro / Revenda,auditoria documental,False,Não,"30,0%",direto no regulamento,junior_pl,0.3,,,0.3,True,20%–35%,acima do piso,Agro / Revenda,N/D,N/D,Agro / Revenda,False,0.0,FIDC AGRO CAPITAL FINANCE RESPONSABILIDADE LIMITADA,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS ALBA,OBS da foto: fundo continua sofrendo com inadimplência da carteira antiga.,48,N/D,10; 34,cedente,522132133.94,522132133.9385318,167899168.48754802,sem benchmark confiável,1000.0,N/D,"R$ 1.000,00",04/12/2025,1053778,True,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1053778,valor nominal unitário (VNU),localizado documentalmente,False,N/D,acima do mínimo,MANTER_ASTERISCO,manual_aplicado,revisto — mínimo júnior localizado,localizado,completo_para_folga,Calculado com classes reportadas e PL oficial reconciliado,0.3215645189668443,"Recebíveis Albaugh, insumos agro",,0.3,Agro / Revenda,"Cotas subordinadas / PL, mínimo de 30,0%; estrutura com uma única classe residual.","Agro, Indústria e Comércio",N/D,FIDC AGRO CAPITAL FINANCE RESPONSABILIDADE LIMITADA,489018918.01,1.0,2.0,1.0,2026-07,mais de 1 conta senior reportada,False,nao publicada,26.0
False,preço unitário da cota; originador; sacado/devedor; tipo de recebível,0.01968789684590088,Agro / Revenda,Agro / Revenda,Albaugh Agro,Albaugh,33076242000118,33.076.242/0001-18,33076242000118,Estrutura com uma única classe subordinada; métrica atual e piso usam o total subordinado sobre o PL.,True,Carteira 101,2026-06,2025-12-12,1060211,False,,Recebíveis Comerciais,0.015750317476720704,auditoria documental,FundosNet/B3; documento 1060211; referência 2025-12-12; p. 61,cedente: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=978141,"Cedente Albaugh, com tipo literal ainda não isolado",Agro / Revenda,auditoria documental,False,Não,"20,0%",direto no regulamento,junior_pl,0.2,,,0.2,True,20%–35%,até 2 p.p. acima,Agro / Revenda,N/D,N/D,Agro / Revenda,False,0.0,WORKCAP AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS ALBA,OBS legível: evento de avaliação por não pagamento de juros; o identificador de concentração e o restante do texto exigem revisão.,13,N/D,61,cedente,443208155.43,443208155.44046426,95622300.24229428,sem benchmark confiável,,N/D,N/D,N/D,N/D,False,N/D,N/D,não localizado,False,N/D,folga estreita,MANTER_ASTERISCO,manual_aplicado,revisto — mínimo júnior localizado,localizado,completo_para_folga,Calculado com classes reportadas e PL oficial reconciliado,0.21575031747672072,"Recebíveis Albaugh, insumos agro",,0.2,Agro / Revenda,"Cotas subordinadas / PL, mínimo de 20,0%; estrutura com uma única classe residual.","Agro, Indústria e Comércio",N/D,WORKCAP AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,442737063.41,1.0,5.0,1.0,2026-07,mais de 1 conta senior reportada,False,nao publicada,28.0
True,Sub/PL atual; originador; sacado/devedor,,Financeiro,Financeiro,Pravaler,Pravaler,26749095000134,26.749.095/0001-34,26749095000134,Mínimo júnior isolado; a subordinação atual disponível agrega mais de uma classe subordinada ou usa denominador distinto.,False,Carteira 101,2026-06,2025-11-19,1061833,False,,Crédito Pessoal,,IMG_8706,FundosNet/B3; documento 1061833; referência 2025-11-19; p. 152,cedente: IMG_8706.JPG | tipo_recebivel: IMG_8706.JPG,Risco de financiamento estudantil Pravaler,Financeiro,IMG_8706,False,Não,N/D,direto no regulamento,junior_pl,0.1,,,0.1,False,N/D,N/D,Financeiro,N/D,N/D,Financeiro,False,12.0,PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,CREDITO UNIVERSITARIO II FUNDO DE INVESTIMENTO EM,Denominação cortada pela largura da coluna na foto.,80,N/D,152,cedente,392878603.09,382813001.24978614,98334639.56746107,sem benchmark confiável,1000.0,N/D,"R$1.000,00",2025-11-19,1061833,True,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1061833,preço/valor unitário de emissão,localizado documentalmente,False,N/D,não medido,MANTER_ALTA,manual_aplicado,revisto — mínimo júnior localizado,localizado,sub_pl_atual_ausente,N/D,,Crédito estudantil,,,Financeiro,"Cotas júnior / PL, mínimo de 10,0%; passa a 15,0% quando o atraso supera 6,0%.",Financeiro,Crédito Estudantil,PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,419337458.69,1.0,8.0,1.0,2026-07,mais de 1 conta senior reportada,False,nao publicada,30.0
True,originador; sacado/devedor; tipo de recebível,,Financeiro,Financeiro,VCI,VCI,43193260000133,43.193.260/0001-33,43193260000133,Mínimo júnior isolado; a subordinação atual disponível agrega mais de uma classe subordinada ou usa denominador distinto.,False,Carteira 101,2026-06,2025-11-17,1044387,True,0.38922295187956857,Crédito Imobiliário,,IMG_8707 + regulamento 1044387,FundosNet/B3; documento 1044387; referência 2025-11-17; p. 26,cedente: IMG_8707.jpg,Somente VCI foi identificada,Financeiro,IMG_8707 + regulamento 1044387,,Pendente,"50,0%*","calculado: 50,0% × 30,0%",junior_pl_calculado,0.5,,0.15,,True,≥ 60%,incomparável,Financeiro,N/D,N/D,Financeiro,False,12.0,RESIDENCE CLUB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,RESIDENCE CLUB FIDC,OBS aparece apenas como FIDC de receb... e foi excluída da transcrição estruturada.,87,N/D,26,cedente,403404357.91,403404357.90827304,278624335.33790123,acima do mercado,1000.0,Cotas Seniores,"Cotas Seniores: R$ 1.000,00",29/05/2023,470871,False,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=470871,valor nominal unitário (VNU),localizado documentalmente,False,N/D,não medido,PENDENTE_DOCUMENTAL,manual_aplicado,revisto — mínimo júnior localizado,localizado,estrutura_incomparavel,Calculado com classes reportadas e PL oficial reconciliado,0.6906825121608197,Tipo de crédito não isolado,,0.5,Financeiro,"Mínimo júnior calculado: subordinadas = 50,0% do PL e júnior = 30,0% das subordinadas.",Financeiro,N/D,RESIDENCE CLUB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,402360528.63,1.0,3.0,1.0,2026-07,mais de 1 conta senior reportada,False,nao publicada,31.0
False,originador,0.05675304855767685,Adquirência,Adquirência,"a SUMUP INSTITUIÇÃO DE PAGAMENTO BRASIL LTDA., sociedade limitada com sede na Cidade e Estado de São Paulo, na Rua Gilberto Sabino, nº 215, 10º andar, Pinheiros, CEP: 05425-020, inscrita no CNPJ/MF sob o nº 16.668.076/0001-20",Sumup IP,45598747000121,45.598.747/0001-21,45598747000121,Estrutura com uma única classe subordinada; métrica atual e piso usam o total subordinado sobre o PL.,True,Carteira 101,2026-06,2025-04-22,883977,True,,Recebíveis Comerciais,0.054050522435885415,N/D,FundosNet/B3; documento 883977; referência 2025-04-22; p. 95,cedente: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=883977 | sacado_devedor: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=883977 | tipo_recebivel: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=883977,N/D,Agro / Revenda,N/D,,N/D,"4,76%*","calculado: 1 − 1/1,05",junior_pl_calculado,0.047619047619,,0.047619047619,,True,10%–15%,acima do piso,Adquirência,FundosNet/B3 doc. 883977; IMG_8705.JPG,Créditos contra emissores derivados de transações de pagamento processadas pelo Sistema SumUp.,Agro / Revenda,True,0.0,SUMUP SOLO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILI,FIDC SUMUP,OBS da foto: Risco Banco Emissor Itaú.,31,N/D,95,cedente,378059320.79,378059320.8573863,38437128.5999613,sem benchmark confiável,1.0,Cotas Subordinadas Junior,Cotas Subordinadas Junior: R$1,2025-04-22,883977,False,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=883977,preço/valor unitário de emissão,localizado documentalmente,False,os Emissores,acima do mínimo,fora da revisão Financeiro/Agro,manual_aplicado,revisto — mínimo júnior localizado,localizado,completo_para_folga,Calculado com classes reportadas e PL oficial reconciliado,0.10166957005488542,N/D,,0.047619047619,Agro / Revenda,"Mínimo júnior implícito na relação PL / cotas seniores de 105,0%.","Agro, Indústria e Comércio","os direitos creditórios de tempos em tempos detidos pelo Cedente em face dos Devedores, conforme as regras dos Arranjos de Pagamentos, decorrentes de Transações de Pagamento realizadas por Usuários-Finais com a utilização de Instrumentos de Pagamento das Bandeiras, operacionalizadas pelo Sistema SumUp, para a aquisição de bens ou serviços nos Estabelecimentos Comerciais",SUMUP SOLO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILI,372665760.24,1.0,2.0,1.0,2026-07,mais de 1 conta senior reportada,False,nao publicada,32.0
False,originador; sacado/devedor,,Agro / Revenda,Agro / Revenda,"a FRIMESA COOPERATIVA CENTRAL, com sede na cidade de Medianeira, Estado do Paraná, na Rua Bahia, nº 159, CEP 85723-006, inscrita no CNPJ sob o nº 77.595.395/0001-47, inclusive por meio de suas filiais",Frimesa,58171340000165,58.171.340/0001-65,58171340000165,Mínimo júnior isolado; a subordinação atual disponível agrega todas as classes subordinadas.,False,Carteira 101,2026-06,2025-03-13,861191,False,,"Multicarteira Agro, Indústria e Comércio",,IMG_8706,FundosNet/B3; documento 861191; referência 2025-03-13; p. 51,cedente: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=861191 | tipo_recebivel: IMG_8706.JPG,Pagadores supermercados constam somente na planilha,Agro / Revenda,IMG_8706,,Candidato,N/D,direto no regulamento,junior_pl,0.01,,,0.01,True,20%–35%,incomparável,Agro / Revenda,N/D,N/D,Agro / Revenda,False,0.0,FRIMESA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,FRIMESA FUNDO DE INVESTIMENTO EM DIREITOS CREDITOR,Denominação cortada pela largura da coluna na foto.,72,N/D,51,cedente,357712011.78,357712010.4873228,75202410.19812278,sem benchmark confiável,1000.0,Cotas Seniores,"Cotas Seniores: R$1.000,00",22/12/2025,1067840,False,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1067840,valor nominal unitário (VNU),localizado documentalmente,False,N/D,não medido,PENDENTE_FONTE_PRIMARIA,manual_aplicado,revisto — mínimo júnior localizado,localizado,estrutura_incomparavel,Calculado com classes reportadas e PL oficial reconciliado,0.21023171635727392,Recebíveis comerciais contra supermercados,,,Agro / Revenda,"Índice de Subordinação Mezanino: cotas júnior / PL, mínimo de 1,0%.","Agro, Indústria e Comércio",recebíveis supermercados,FRIMESA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,358443205.59,1.0,2.0,1.0,2026-07,mais de 1 conta senior reportada,False,nao publicada,33.0
